timestamp,log_id,component,log_level,message,thread_id,session_id,user_id,ip_address
2025-08-10 22:24:49.444812,904b4165-d5bb-4b27-aaa0-d0de25508911,NMS,FATAL,Critical system failure,T_1497,S_556518,U_2407,192.168.24.196
2025-08-10 22:24:49.444812,8b2ffc96-4df9-482a-80d4-5b9cd700d0f4,HSS,INFO,System backup completed,T_3251,S_430996,U_7230,192.168.206.218
2025-08-10 22:24:49.444812,6bbb1da0-c2d6-4e23-bfbf-faa26c7df0f5,CORE_NETWORK,WARN,Retry attempt for failed operation,T_6098,S_836347,U_4139,192.168.131.61
2025-08-10 22:24:49.444812,70f770e9-2384-41c1-bb8d-2d867e14f313,PCRF,WARN,Resource utilization approaching threshold,T_6166,S_240577,U_4318,192.168.131.178
2025-08-10 22:24:49.444812,ec20b6d8-6930-487f-89db-88409477b457,MME,INFO,User session established successfully,T_2420,S_341815,U_4795,192.168.184.125
2025-08-10 22:24:49.444812,a8cf1702-ec62-4014-9c0e-9674d3d65290,IMS,INFO,User session established successfully,T_8688,S_795460,U_7351,192.168.26.149
2025-08-10 22:24:54.446788,8d702669-a315-4b7e-aa30-cdd79e19f36a,RAN_CONTROLLER,INFO,Handover completed,T_4659,S_175977,U_9030,192.168.204.155
2025-08-10 22:24:54.446788,048a9662-68b9-42dc-9b7c-01778f4e4f8b,NMS,INFO,System backup completed,T_3495,S_702026,U_4547,192.168.38.32
2025-08-10 22:24:59.447711,529fe01c-817e-479e-b1c8-17ef8d9622eb,BASE_STATION,DEBUG,Debug: Processing routine maintenance task,T_9180,S_988349,U_9858,192.168.74.188
2025-08-10 22:24:59.447711,6e515830-31fa-48bf-987d-664cb37ac80e,HSS,INFO,Handover completed,T_8604,S_376045,U_8163,192.168.220.92
2025-08-10 22:24:59.447711,2f88835a-9d06-4232-a95b-0d2f4a3850ad,HSS,INFO,Handover completed,T_3540,S_771820,U_123,192.168.81.180
2025-08-10 22:25:04.448956,925f4d44-3c84-43d8-914d-0b5b5639d598,BILLING_SYSTEM,WARN,Resource utilization approaching threshold,T_7955,S_428881,U_9691,192.168.21.6
2025-08-10 22:25:04.448956,9fa96c24-b4d9-4bda-be8a-8e88f84703ca,MME,ERROR,Failed to establish connection,T_1451,S_208893,U_8533,192.168.110.193
2025-08-10 22:25:04.448956,a8ee3a1e-9a4e-40fa-9cf2-bd7ebb127215,IMS,INFO,Handover completed,T_6081,S_884828,U_5768,192.168.37.249
2025-08-10 22:25:09.122911,86244dcf-5455-4b43-b30c-ccf5e7040168,BILLING_SYSTEM,INFO,User session established successfully,T_1668,S_933104,U_4945,192.168.38.132
2025-08-10 22:25:09.122911,23e22079-202e-48c2-8c4a-e484969b9d90,PACKET_GATEWAY,INFO,User session established successfully,T_8973,S_570340,U_8476,192.168.49.66
2025-08-10 22:25:09.122911,170bd202-c863-4167-b60f-ede4f3b9b47d,MME,ERROR,Authentication timeout,T_1200,S_429705,U_6145,192.168.131.6
2025-08-10 22:25:09.122911,f350481e-682d-4b13-8023-14c4087906fa,PACKET_GATEWAY,DEBUG,Debug: Processing routine maintenance task,T_4709,S_943236,U_5859,192.168.47.230
2025-08-10 22:25:14.124671,296d5457-237c-4199-a454-930037b2bf19,HSS,INFO,System backup completed,T_2208,S_825442,U_765,192.168.143.128
2025-08-10 22:25:14.124671,4d931ba4-2ff4-4d86-804c-bf1d416bca0a,HSS,INFO,Handover completed,T_1881,S_332087,U_9709,192.168.61.2
2025-08-10 22:25:14.124671,fa2aa6ba-f17a-4049-a084-a57bfbe9c808,PACKET_GATEWAY,INFO,User session established successfully,T_8838,S_561279,U_2622,192.168.250.26
2025-08-10 22:25:19.126447,210a0583-3b03-42a1-9bef-c9c06ec412ed,PACKET_GATEWAY,WARN,Retry attempt for failed operation,T_1877,S_958346,U_8633,192.168.188.129
2025-08-10 22:25:19.126447,77b8302e-6d63-4d24-abf8-5dc906083a55,PCRF,INFO,Handover completed,T_7325,S_907140,U_5373,192.168.219.180
2025-08-10 22:25:19.126447,7e32c1a2-0eac-4d29-891e-337c087ab4a3,MME,DEBUG,Debug: Processing routine maintenance task,T_5077,S_804507,U_3473,192.168.153.28
2025-08-10 22:25:19.126447,660083e2-8dbb-4d52-8ef8-5854b91164e5,CORE_NETWORK,INFO,Handover completed,T_3275,S_196743,U_5531,192.168.36.142
2025-08-10 22:25:24.129681,00063f1a-a166-4aa1-b663-149bd1822f9c,RAN_CONTROLLER,INFO,User session established successfully,T_6746,S_731073,U_8530,192.168.25.237
2025-08-10 22:25:24.129681,c8257376-8376-46bf-b7a2-2125578d4f43,BASE_STATION,WARN,Resource utilization approaching threshold,T_4825,S_957375,U_3899,192.168.13.204
2025-08-10 22:25:24.129681,eea16876-7415-4969-aae9-717ab8ffcb0b,IMS,INFO,System backup completed,T_5658,S_815004,U_8344,192.168.87.80
2025-08-10 22:25:24.129681,de11cfd0-2665-4f75-9123-5eb2974827bf,BILLING_SYSTEM,INFO,Handover completed,T_5496,S_199816,U_1479,192.168.127.93
2025-08-10 22:25:29.130478,3fb9e906-a8a9-4211-a5dd-88f97a70ed92,PCRF,WARN,Retry attempt for failed operation,T_5934,S_449252,U_4747,192.168.18.235
2025-08-10 22:25:29.130478,6a4a313c-1b0e-4a39-8321-f40c0fc836c2,CORE_NETWORK,DEBUG,Debug: Processing routine maintenance task,T_2941,S_413919,U_2708,192.168.227.58
2025-08-10 22:25:29.130478,ab7abac4-2583-45af-a33f-82d016c73a98,HSS,WARN,Retry attempt for failed operation,T_2240,S_521530,U_7672,192.168.185.26
2025-08-10 22:25:29.130478,2c3e2465-cc9e-4f49-ab06-c53d75d0f15b,PACKET_GATEWAY,INFO,Handover completed,T_4172,S_646631,U_9913,192.168.105.142
2025-08-10 22:25:29.130478,fbcb7d86-2581-4654-a7a8-ca75badf43c0,PACKET_GATEWAY,INFO,Handover completed,T_5439,S_540466,U_2932,192.168.1.237
2025-08-10 22:25:34.132529,76470f86-1198-45fe-b8c5-edf8d4ee2b36,HSS,DEBUG,Debug: Processing routine maintenance task,T_2865,S_498501,U_9853,192.168.229.123
2025-08-10 22:25:34.132529,1e60b6ea-39b7-418d-b04a-3a59644ba606,RAN_CONTROLLER,INFO,User session established successfully,T_6933,S_371726,U_6017,192.168.63.223
2025-08-10 22:25:34.132529,d77864ca-450f-489f-9dcb-0e31d3ae313a,CORE_NETWORK,INFO,System backup completed,T_5235,S_896177,U_1460,192.168.61.49
2025-08-10 22:25:38.858507,24aa536f-6c15-4f46-9b68-8da015fbf7ab,RAN_CONTROLLER,INFO,Handover completed,T_1124,S_321305,U_50,192.168.12.207
2025-08-10 22:25:38.858507,5914b642-71e8-4cb7-98de-a2d3ee7151cd,PCRF,INFO,Handover completed,T_4775,S_106758,U_4976,192.168.135.251
2025-08-10 22:25:38.858507,1180e127-7816-4c15-999c-37edcb9bdb81,MME,INFO,User session established successfully,T_2212,S_335655,U_1212,192.168.13.223
2025-08-10 22:25:43.859396,9b2ed515-b7bf-434a-a897-7e2f09864620,MME,INFO,User session established successfully,T_6129,S_489120,U_6371,192.168.81.194
2025-08-10 22:25:43.859396,0f3bf0e1-fd86-489e-a406-e1e6b5b1de95,MME,DEBUG,Debug trace for component initialization,T_4507,S_646245,U_5716,192.168.19.22
2025-08-10 22:25:43.859396,d7f0ec92-6c99-41fa-ae52-d0058e16e752,CORE_NETWORK,INFO,User session established successfully,T_3056,S_630362,U_710,192.168.91.209
2025-08-10 22:25:43.859396,d0d50f77-2971-43cf-b705-a36f42802040,PACKET_GATEWAY,INFO,User session established successfully,T_9428,S_911054,U_7589,192.168.208.191
2025-08-10 22:25:43.859396,182dd491-9f54-4936-b83c-21d75a0bfa42,HSS,DEBUG,Debug trace for component initialization,T_8746,S_437825,U_1096,192.168.74.198
2025-08-10 22:25:43.859396,60889916-40ed-4c0d-842e-09ef0da870e2,BILLING_SYSTEM,FATAL,Emergency shutdown initiated,T_2516,S_390351,U_3855,192.168.186.194
2025-08-10 22:25:48.866339,cddb1be6-fbce-43df-9ec1-9831abc58606,BASE_STATION,DEBUG,Debug trace for component initialization,T_6717,S_317672,U_3994,192.168.36.155
2025-08-10 22:25:48.866339,8e499e0e-4258-43d0-b366-3681e0e50115,CORE_NETWORK,FATAL,Emergency shutdown initiated,T_7193,S_537868,U_9056,192.168.14.50
2025-08-10 22:25:53.867261,acdbb09a-4d3c-441a-94bc-877827052863,BASE_STATION,INFO,System backup completed,T_8617,S_318124,U_1110,192.168.155.69
2025-08-10 22:25:53.867261,dfabf083-6f86-40d7-a531-e66fb84ab546,HSS,INFO,User session established successfully,T_9673,S_213263,U_7275,192.168.147.52
2025-08-10 22:25:53.867261,71b8a716-b58b-49d4-a74f-6b03ffae2a3f,PCRF,INFO,Handover completed,T_6512,S_289239,U_8158,192.168.11.13
2025-08-10 22:25:58.867624,0e064e67-34d4-49f4-b65f-1920b8802480,RAN_CONTROLLER,DEBUG,Debug trace for component initialization,T_3607,S_769380,U_1811,192.168.243.6
2025-08-10 22:25:58.867624,208ae6cc-f2d3-4930-a82f-ad9a156511b1,BILLING_SYSTEM,DEBUG,Debug: Processing routine maintenance task,T_5044,S_731508,U_328,192.168.205.201
2025-08-10 22:25:58.867624,c262b4e6-5c70-4479-998a-570d1f5522fd,IMS,DEBUG,Debug trace for component initialization,T_7387,S_988030,U_6512,192.168.205.80
2025-08-10 22:26:03.871854,4f022a99-3401-4fda-85a0-88d68a71b188,RAN_CONTROLLER,DEBUG,Debug: Processing routine maintenance task,T_1563,S_407551,U_2203,192.168.180.151
2025-08-10 22:26:03.871854,0e8714c1-8e0f-41b0-9a29-3e3c957451a6,MME,ERROR,Database query failed,T_3420,S_380743,U_7121,192.168.85.106
2025-08-10 22:26:03.871854,a61bde25-178b-4fe4-896d-71b853b83174,MME,INFO,User session established successfully,T_8720,S_794419,U_8020,192.168.155.60
2025-08-10 22:26:03.871854,e32fade0-b307-48af-b8a6-277f63871973,IMS,DEBUG,Debug: Processing routine maintenance task,T_4654,S_585514,U_4658,192.168.252.151
2025-08-10 22:26:08.624061,2230f152-c465-402f-9d75-3ceeffb0e86f,NMS,WARN,Retry attempt for failed operation,T_1804,S_408446,U_5142,192.168.32.40
2025-08-10 22:26:08.624061,65b40dcc-2cbf-4153-b621-7367d07f866c,RAN_CONTROLLER,ERROR,Authentication timeout,T_6850,S_225848,U_8060,192.168.251.138
2025-08-10 22:26:08.624061,6e1d2352-6026-4508-a933-51d75b3cadea,PCRF,WARN,Resource utilization approaching threshold,T_2604,S_615259,U_3207,192.168.60.121
2025-08-10 22:26:08.624061,97a48316-ace7-4dea-8165-5227ddd6966f,RAN_CONTROLLER,WARN,Resource utilization approaching threshold,T_1031,S_973678,U_9340,192.168.125.243
2025-08-10 22:26:13.627651,f0d1c238-1cf2-4d6a-94a2-830bba131e12,BASE_STATION,INFO,System backup completed,T_8912,S_275951,U_8778,192.168.46.188
2025-08-10 22:26:13.627651,f91195b7-a519-4257-b751-f2a0fe85a8a5,BASE_STATION,INFO,System backup completed,T_8712,S_420513,U_8763,192.168.153.168
2025-08-10 22:26:18.629555,59dac747-e732-4314-ac9c-6ff43b9534cb,RAN_CONTROLLER,FATAL,System component crashed,T_4248,S_301604,U_2102,192.168.56.224
2025-08-10 22:26:18.629555,70f25626-88a5-4483-99cd-ea2d054dd6a8,CORE_NETWORK,DEBUG,Debug: Processing routine maintenance task,T_5191,S_864908,U_4826,192.168.97.243
2025-08-10 22:26:18.629555,7d282307-8052-44c9-91f3-70d9e621983f,NMS,INFO,User session established successfully,T_4340,S_212707,U_1445,192.168.51.219
