timestamp,log_id,component,log_level,message,thread_id,session_id,user_id,ip_address
2025-08-10 23:01:30.342341,9f6ceeda-0793-4f2c-be72-0ea600ff8e05,PACKET_GATEWAY,DEBUG,Debug: Processing routine maintenance task,T_3573,S_477813,U_5109,192.168.235.114
2025-08-10 23:01:30.342341,e9ba43ca-9c8e-4fb7-91dd-66cd0503c9fa,MME,DEBUG,Debug: Processing routine maintenance task,T_6252,S_165117,U_2035,192.168.155.43
2025-08-10 23:01:35.342760,3c7305a7-c663-4ad9-89e8-e6b5c3a191b3,RAN_CONTROLLER,WARN,Retry attempt for failed operation,T_5894,S_915452,U_868,192.168.23.126
2025-08-10 23:01:35.342760,2624b958-d231-4178-802e-e08d1662d1fc,CORE_NETWORK,DEBUG,Debug trace for component initialization,T_7985,S_156680,U_8823,192.168.32.43
2025-08-10 23:01:35.342760,690e98c5-1b32-4287-b2ff-97442f057739,PACKET_GATEWAY,WARN,Resource utilization approaching threshold,T_9809,S_708760,U_510,192.168.173.97
2025-08-10 23:01:40.341954,287459d0-2de6-4017-90d2-4f02e0383de4,IMS,DEBUG,Debug trace for component initialization,T_3668,S_417486,U_3544,192.168.217.210
2025-08-10 23:01:40.341954,30d8cff4-06ab-44fa-b10e-9fe9fa61ee58,HSS,WARN,Retry attempt for failed operation,T_9734,S_423495,U_4300,192.168.88.120
2025-08-10 23:01:45.342413,39299f6b-bdd5-4828-87e3-6c7e61c461b1,MME,DEBUG,Debug: Processing routine maintenance task,T_5466,S_999722,U_2884,192.168.244.50
2025-08-10 23:01:45.342413,610f96d2-5189-4b6c-9ed5-55399be9d93a,PCRF,ERROR,Authentication timeout,T_9953,S_409956,U_134,192.168.197.27
2025-08-10 23:01:50.343305,cc149610-b106-4b5c-8a7d-4e081bd5730d,BASE_STATION,INFO,User session established successfully,T_2144,S_761575,U_3761,192.168.50.3
2025-08-10 23:01:50.343305,f08e9b61-1c5f-4b1b-abfa-cf3e5c33dbfe,RAN_CONTROLLER,DEBUG,Debug: Processing routine maintenance task,T_5707,S_405023,U_8933,192.168.4.59
2025-08-10 23:01:55.344517,1c1a6b3d-0864-4123-8511-24e715e31825,BILLING_SYSTEM,INFO,Handover completed,T_6055,S_545896,U_2182,192.168.94.127
2025-08-10 23:01:55.344517,c137035a-d03d-4ea1-9947-ea49c547b30f,NMS,WARN,Resource utilization approaching threshold,T_5667,S_523823,U_9448,192.168.234.223
2025-08-10 23:01:55.344517,ea653c7c-4b3c-45d4-a9b3-6fd1a784980b,NMS,ERROR,Failed to establish connection,T_3879,S_383115,U_9490,192.168.26.119
2025-08-10 23:01:55.344517,6a97f5e9-5311-47ef-9485-db3597d7bdf1,MME,FATAL,System component crashed,T_6294,S_108454,U_3872,192.168.30.136
2025-08-10 23:02:00.346363,65270da9-9a75-41b7-91cd-63395fb6a7e5,BILLING_SYSTEM,INFO,User session established successfully,T_2094,S_959644,U_7370,192.168.187.99
2025-08-10 23:02:00.346363,b9d04e2d-56c6-4c8d-8398-4381109a362a,PACKET_GATEWAY,WARN,Resource utilization approaching threshold,T_2715,S_130504,U_2814,192.168.199.63
2025-08-10 23:02:05.346907,bbbdc519-22e2-40f3-a602-4cb02037ea6c,PCRF,INFO,System backup completed,T_1499,S_110703,U_6777,192.168.135.65
2025-08-10 23:02:05.346907,f984ee03-f499-41ec-82a0-d447ae09066d,NMS,WARN,Configuration change detected,T_6373,S_970566,U_6101,192.168.109.207
2025-08-10 23:02:05.346907,faa732a1-63cc-45b2-a91e-6451aa0bac96,IMS,ERROR,Database query failed,T_9387,S_521326,U_4898,192.168.217.235
2025-08-10 23:02:10.348787,5cf40f1c-6f89-4ee8-b99c-a0684229e12d,BILLING_SYSTEM,INFO,Handover completed,T_5067,S_325338,U_5941,192.168.186.252
2025-08-10 23:02:10.348787,3eee003f-9d71-486c-bae8-293cccd15483,PCRF,ERROR,Database query failed,T_1075,S_814778,U_5658,192.168.62.12
2025-08-10 23:02:15.349564,d83fc9aa-7983-409c-90b1-702d4288e53d,NMS,ERROR,Database query failed,T_8404,S_844028,U_1726,192.168.51.254
2025-08-10 23:02:15.349564,cb426641-0035-4542-8922-8f230e6a6496,MME,WARN,Resource utilization approaching threshold,T_6608,S_907289,U_4318,192.168.245.60
2025-08-10 23:02:20.350696,a667daba-ef03-4513-8ca2-44aff706c701,NMS,DEBUG,Debug: Processing routine maintenance task,T_8906,S_776408,U_3566,192.168.189.22
2025-08-10 23:02:20.350696,80c5a994-9101-4d81-8cef-423939ddf9cc,RAN_CONTROLLER,DEBUG,Debug trace for component initialization,T_3906,S_590268,U_1375,192.168.171.91
2025-08-10 23:02:25.351461,1868ef2d-bd83-484c-b360-fd09348e82e4,PACKET_GATEWAY,ERROR,Failed to establish connection,T_4135,S_112200,U_1916,192.168.86.246
2025-08-10 23:02:25.351461,f1939e91-0096-48f0-9ec7-020719c20429,BASE_STATION,INFO,Handover completed,T_6712,S_884465,U_6944,192.168.230.222
2025-08-10 23:02:25.351461,1fb9ee11-245d-4f3b-ad46-ca8287026018,PCRF,INFO,Handover completed,T_1752,S_577326,U_618,192.168.33.141
2025-08-10 23:02:25.351461,ccaddd8c-a9e5-4bde-999f-eee98617a70f,CORE_NETWORK,INFO,Handover completed,T_1707,S_961704,U_406,192.168.178.9
2025-08-10 23:02:25.351461,9cf535c6-0cc4-43ae-bd4e-809617cbd70e,RAN_CONTROLLER,INFO,User session established successfully,T_9869,S_505777,U_1631,192.168.216.110
2025-08-10 23:02:30.352289,e81ac05c-96ef-40a0-9043-2f2fba1a83dd,NMS,ERROR,Database query failed,T_2258,S_533616,U_3753,192.168.95.114
2025-08-10 23:02:30.352289,46049fd2-e905-4250-b92b-e58262a868aa,NMS,ERROR,Authentication timeout,T_5560,S_952359,U_8785,192.168.37.216
2025-08-10 23:02:30.352289,7d3d6856-276d-4f63-bf9b-122038df6ffb,BILLING_SYSTEM,INFO,User session established successfully,T_6935,S_436718,U_4472,192.168.79.141
2025-08-10 23:02:30.352289,2a1d9bc0-e840-4685-8482-02c6b224bd11,MME,ERROR,Database query failed,T_7373,S_102114,U_1974,192.168.134.109
2025-08-10 23:02:30.352289,9643c4f6-606d-4e70-bba9-793f44ead753,HSS,ERROR,Failed to establish connection,T_6358,S_793800,U_8211,192.168.162.116
2025-08-10 23:02:35.352997,c5ea9cb1-5bec-4389-97ca-e0dd02b8a5ad,PACKET_GATEWAY,DEBUG,Debug: Processing routine maintenance task,T_3722,S_897028,U_3700,192.168.81.169
2025-08-10 23:02:35.352997,d751eecd-9f75-419b-ac0f-3bac510c8e6a,NMS,DEBUG,Debug: Processing routine maintenance task,T_2511,S_112181,U_3388,192.168.27.241
2025-08-10 23:02:40.353141,b2888432-05c1-46d2-b1d8-6fb952839ebe,PCRF,FATAL,Critical system failure,T_6547,S_556503,U_4338,192.168.235.123
2025-08-10 23:02:40.353141,a290e3cb-5a0b-44f9-aeb6-c36db4b6b363,BASE_STATION,DEBUG,Debug trace for component initialization,T_8533,S_875651,U_476,192.168.209.205
2025-08-10 23:02:45.353981,b0bae561-4651-4ff0-bd7a-4f110c792f50,BILLING_SYSTEM,INFO,Handover completed,T_8978,S_207607,U_1561,192.168.41.116
2025-08-10 23:02:45.353981,6c7f76b3-c1b1-49df-afcd-850720830771,NMS,INFO,System backup completed,T_2716,S_722620,U_3270,192.168.125.231
2025-08-10 23:02:45.353981,251ecf48-5f7e-4fdc-b45c-808191d37424,MME,INFO,User session established successfully,T_4226,S_356693,U_8469,192.168.119.28
2025-08-10 23:02:45.353981,1873cef3-af9b-40b5-b02a-4f04c68e724f,NMS,WARN,Configuration change detected,T_1549,S_516825,U_963,192.168.115.24
2025-08-10 23:02:50.355297,3719a5e4-aaae-4430-aa50-b431d44bb423,BASE_STATION,ERROR,Authentication timeout,T_6764,S_192896,U_7341,192.168.132.48
2025-08-10 23:02:50.355297,b9d3aa40-b25f-4d58-ab0c-e71991bec9b8,NMS,WARN,Retry attempt for failed operation,T_9700,S_137659,U_7605,192.168.76.113
2025-08-10 23:02:50.355297,37fbd6a3-6ba6-4abe-99ee-7735155588a9,PACKET_GATEWAY,ERROR,Authentication timeout,T_2280,S_491399,U_9033,192.168.254.60
2025-08-10 23:02:50.355297,280b3d1c-452a-43e6-b1aa-fc48126f959c,HSS,WARN,Resource utilization approaching threshold,T_8283,S_325986,U_4441,192.168.60.110
2025-08-10 23:02:50.355297,cb6c5eb0-4b2b-466b-97c2-d890eda54a83,NMS,INFO,User session established successfully,T_5891,S_435368,U_6596,192.168.44.176
2025-08-10 23:02:55.355856,93d25b61-e024-4c42-a3b0-69a8e19e9cc0,MME,INFO,System backup completed,T_7129,S_811622,U_5582,192.168.70.147
2025-08-10 23:02:55.355856,ac771c23-65b1-4574-813e-cbbb60e15eb6,BILLING_SYSTEM,INFO,User session established successfully,T_2210,S_884295,U_9546,192.168.3.223
2025-08-10 23:02:55.355856,ce6837a7-7600-4148-bb71-4f405cffae19,MME,WARN,Retry attempt for failed operation,T_8537,S_409791,U_5279,192.168.145.243
2025-08-10 23:02:55.355856,84836ad6-b40e-41b3-aa60-8c7aa42f1640,NMS,WARN,Configuration change detected,T_9313,S_252016,U_6009,192.168.108.235
2025-08-10 23:02:55.355856,5a7b84d4-066d-4e44-aeee-a6abe69eb5ab,PACKET_GATEWAY,INFO,User session established successfully,T_5876,S_707269,U_6463,192.168.97.97
2025-08-10 23:03:00.357098,bb5a9c7c-1dcc-4a26-8d59-f73be260cd3d,CORE_NETWORK,INFO,Handover completed,T_6106,S_954376,U_6612,192.168.5.5
2025-08-10 23:03:00.357098,8a425b88-f2d9-4d4b-a116-03dbcdffa475,CORE_NETWORK,INFO,User session established successfully,T_6059,S_755503,U_3630,192.168.32.173
2025-08-10 23:03:00.357098,440b8075-0f9c-404c-a742-88257fa0a579,BASE_STATION,WARN,Retry attempt for failed operation,T_4001,S_345209,U_2077,192.168.216.43
2025-08-10 23:03:05.358917,eee34f5f-13d6-4a0d-8d73-6e63abaeded8,MME,ERROR,Failed to establish connection,T_1597,S_931677,U_7660,192.168.132.16
2025-08-10 23:03:05.358917,050fdc9a-7c7e-4f3a-b3c0-01ed3d576f1d,MME,DEBUG,Debug: Processing routine maintenance task,T_6529,S_740024,U_9914,192.168.144.48
