timestamp,cell_id,metric_type,latency_ms,throughput_mbps,packet_loss_percent,jitter_ms,rtt_ms,call_setup_success_rate,data_session_success_rate,handover_success_rate,call_drop_rate,cpu_utilization_percent,memory_utilization_percent,bandwidth_utilization_percent,disk_utilization_percent
2025-08-10 16:55:40.223154,CELL_0026,resource_utilization,,,,,,,,,,25.998416242615082,9.953744280445207,59.24698468979235,19.192695499647996
2025-08-10 16:55:40.223154,CELL_0056,resource_utilization,,,,,,,,,,65.053954510652,64.46181735264072,39.83016361170222,44.9927315532813
2025-08-10 16:55:40.223154,CELL_0082,resource_utilization,,,,,,,,,,67.80958287422983,45.04732599864823,74.4320903030381,46.822878388837196
2025-08-10 16:55:50.223325,CELL_0040,service_quality,,,,,,99.0271465034308,100,98.35731796208383,0.13810297221651546,,,,
2025-08-10 16:55:50.223325,CELL_0040,network_performance,11.577971626930536,152.22094840439252,0.2914132686355757,2.597583645799169,24.452323061568613,,,,,,,,
2025-08-10 16:55:50.223325,CELL_0100,service_quality,,,,,,100,100,99.55758288646734,0.38785711994719013,,,,
2025-08-10 16:55:50.223325,CELL_0100,resource_utilization,,,,,,,,,,45.2989389096397,71.3403033082229,81.74798018252223,40.22130556742627
2025-08-10 16:55:50.223325,CELL_0100,network_performance,20.294582703349935,142.3384784982632,0.46587906901055764,1.5046044274781398,40.09180343099573,,,,,,,,
2025-08-10 16:55:50.223325,CELL_0059,network_performance,16.719973817291333,94.67376645546689,0.3293767726679614,2.2454684259274913,33.750708479198224,,,,,,,,
2025-08-10 16:55:50.223325,CELL_0087,service_quality,,,,,,97.45663655378408,100,99.3297762656423,0.3860486266972054,,,,
2025-08-10 16:55:50.223325,CELL_0062,service_quality,,,,,,96.49962324106515,96.64842038368145,100,0.22627325983929705,,,,
2025-08-10 16:55:50.223325,CELL_0062,network_performance,15.757920615910486,150.34143635358598,0.06530659733778171,2.064853428757365,30.33311650039851,,,,,,,,
2025-08-10 16:55:50.223325,CELL_0062,resource_utilization,,,,,,,,,,35.31933201422005,43.45406446006979,79.02111305044744,39.84667716546433
2025-08-10 16:55:50.223325,CELL_0099,network_performance,17.327036297667725,149.1729985744327,0.4546170856482836,1.0981648108816318,34.8863249501988,,,,,,,,
2025-08-10 16:56:00.223544,CELL_0059,service_quality,,,,,,100,97.08703613701992,99.66652392902282,0.3668155499496335,,,,
2025-08-10 16:56:00.223544,CELL_0059,resource_utilization,,,,,,,,,,32.88113990476064,40.546187069748264,75.81903820283739,23.481821694496908
2025-08-10 16:56:00.223544,CELL_0001,network_performance,74.15642213623485,149.79144067045954,2.694658178367845,2.3121121979843062,148.34553312168345,,,,,,,,
2025-08-10 16:56:00.223544,CELL_0051,network_performance,16.68878197801054,183.30485461747804,0.21357138859408198,2.11703644493588,33.4884513275864,,,,,,,,
2025-08-10 16:56:00.223544,CELL_0055,network_performance,15.964673279659928,136.8642600925719,0.6474135049855305,2.3568501132383823,31.75935111208505,,,,,,,,
2025-08-10 16:56:00.223544,CELL_0055,service_quality,,,,,,97.68808183161919,99.48788735248138,98.53332234791084,0.2950502681322093,,,,
2025-08-10 16:56:00.223544,CELL_0055,resource_utilization,,,,,,,,,,35.160732436429456,71.23295694674161,61.78310238990172,22.611545306159197
2025-08-10 16:56:00.223544,CELL_0072,network_performance,15.100125794645983,146.08263724489623,0.20794080084329253,2.049729402202996,30.867044097387357,,,,,,,,
2025-08-10 16:56:00.223544,CELL_0072,resource_utilization,,,,,,,,,,60.91909441248477,49.84146218167247,100,26.13364831094247
