timestamp,log_id,component,log_level,message,thread_id,session_id,user_id,ip_address
2025-08-11 07:26:50.604225,2db71081-b002-4c6e-a831-50221df70710,RAN_CONTROLLER,WARN,Configuration change detected,T_9413,S_255602,U_9177,192.168.66.144
2025-08-11 07:26:50.604225,4cabd7f6-5fde-45f5-bcc7-7631bbbbf85e,PACKET_GATEWAY,INFO,System backup completed,T_4055,S_894149,U_545,192.168.82.185
2025-08-11 07:26:53.885524,c2230bda-8c0c-4f27-89ec-07dfdf820292,MME,INFO,System backup completed,T_7484,S_458147,U_7811,192.168.62.1
2025-08-11 07:26:53.885524,ee413772-0a4a-4891-be35-3794ab86169c,CORE_NETWORK,ERROR,Failed to establish connection,T_3171,S_436123,U_5121,192.168.53.26
2025-08-11 07:26:53.885524,21397523-7af7-4218-ad32-590246732019,CORE_NETWORK,INFO,Handover completed,T_2950,S_560104,U_9536,192.168.94.70
2025-08-11 07:26:58.891459,40a902e3-d3d3-45e5-b740-36f101e21047,RAN_CONTROLLER,INFO,System backup completed,T_2310,S_222773,U_311,192.168.47.185
2025-08-11 07:26:58.891459,47297d20-d0cb-4dc9-951e-55f8aef0e074,PCRF,INFO,User session established successfully,T_4732,S_358424,U_3430,192.168.132.239
2025-08-11 07:26:58.891459,5a2a8ade-df1b-4986-9dd2-e01dea83a3d4,PCRF,WARN,Configuration change detected,T_2578,S_129001,U_5001,192.168.236.57
2025-08-11 07:26:58.891459,d5dd4672-4883-4ab8-bcfd-355d29e30278,RAN_CONTROLLER,INFO,User session established successfully,T_3000,S_958235,U_9407,192.168.87.165
2025-08-11 07:26:58.891459,945d989b-0e40-4a8f-80f4-fc20ab2c315c,BILLING_SYSTEM,ERROR,Database query failed,T_3486,S_108518,U_4976,192.168.242.154
2025-08-11 07:26:58.891459,a4fdd8bb-89f7-4472-97f8-31e3d8830063,CORE_NETWORK,DEBUG,Debug trace for component initialization,T_2977,S_974282,U_8475,192.168.14.25
2025-08-11 07:27:03.900779,24d56fce-f4b8-485c-a49f-a3df892320df,HSS,INFO,User session established successfully,T_5000,S_887570,U_8580,192.168.73.119
2025-08-11 07:27:03.900779,a280eba8-7b9f-41d1-83ec-9df78e5314be,BILLING_SYSTEM,INFO,System backup completed,T_8995,S_705304,U_7567,192.168.124.206
2025-08-11 07:27:03.900779,80299685-ddc7-42b7-8276-e91d26e9fd1c,MME,WARN,Resource utilization approaching threshold,T_6937,S_536401,U_8446,192.168.40.46
2025-08-11 07:27:08.901924,f1128d3f-8b48-4a80-9e6b-3bd2bad98c76,MME,INFO,User session established successfully,T_8185,S_991231,U_1411,192.168.203.60
2025-08-11 07:27:08.901924,04587fab-7407-43b4-9758-a41dd8a4831a,PCRF,INFO,User session established successfully,T_2379,S_435225,U_2996,192.168.20.206
2025-08-11 07:27:08.901924,1d6f3cf6-15bd-4080-a9f8-58e0dd70f9da,BILLING_SYSTEM,INFO,System backup completed,T_5677,S_749878,U_7000,192.168.185.103
2025-08-11 07:27:08.901924,56918a2a-c3d5-4608-9669-81e408746d54,PACKET_GATEWAY,WARN,Resource utilization approaching threshold,T_4149,S_294560,U_474,192.168.56.73
