timestamp,cell_id,metric_type,latency_ms,throughput_mbps,packet_loss_percent,jitter_ms,rtt_ms,call_setup_success_rate,data_session_success_rate,handover_success_rate,call_drop_rate,cpu_utilization_percent,memory_utilization_percent,bandwidth_utilization_percent,disk_utilization_percent,anomaly
2025-08-11 07:55:10.029534,CELL_0061,service_quality,,,,,,100.0,96.6063927526869,98.0358497485583,0.3248464416321411,,,,,0
2025-08-11 07:55:10.029534,CELL_0014,service_quality,,,,,,97.77674724490942,100.0,99.84417529780988,0.0821237427638467,,,,,0
2025-08-11 07:55:10.029534,CELL_0014,network_performance,19.324065682338272,135.8590207269322,0.4713801681403721,1.4064366732788949,38.65100323103199,,,,,,,,,1
2025-08-11 07:55:10.029534,CELL_0075,service_quality,,,,,,98.60928350058896,97.3308837531425,98.64587670168208,0.2642386412780748,,,,,0
2025-08-11 07:55:10.029534,CELL_0031,resource_utilization,,,,,,,,,,25.26009187165401,100.0,100.0,17.970567247983734,1
2025-08-11 07:55:10.029534,CELL_0031,network_performance,16.336506798747916,147.19643390513752,0.3682700909069688,2.61767582566193,33.70447629556447,,,,,,,,,0
2025-08-11 07:55:10.029534,CELL_0031,service_quality,,,,,,98.87345199785344,94.81481147143504,98.5018877709132,0.4387447235188525,,,,,1
2025-08-11 07:55:10.029534,CELL_0007,network_performance,16.202402943732515,137.89544455959995,0.4511180482953835,2.742819921429958,31.37802278925304,,,,,,,,,0
2025-08-11 07:55:10.029534,CELL_0045,service_quality,,,,,,99.75300279096538,99.361281746511,98.95644900590835,0.4637259128602138,,,,,0
2025-08-11 07:55:10.029534,CELL_0045,resource_utilization,,,,,,,,,,57.44208894443321,27.154851511514984,45.863906242993465,39.8677051567068,1
2025-08-11 07:55:10.029534,CELL_0045,network_performance,10.83574207433,157.55139465709166,0.5216582161601093,2.0870804135887613,21.222141305796384,,,,,,,,,1
2025-08-11 07:55:10.029534,CELL_0029,resource_utilization,,,,,,,,,,46.847298644874265,84.51515506066741,100.0,24.02792169543461,1
2025-08-11 07:55:18.316560,CELL_0040,network_performance,19.96578127990668,138.0323394637089,0.6795588465302552,2.1098571122971426,38.45143319661962,,,,,,,,,1
2025-08-11 07:55:18.316560,CELL_0042,resource_utilization,,,,,,,,,,89.38323817975142,93.93446363694868,100.0,35.63956541895905,1
2025-08-11 07:55:18.316560,CELL_0042,network_performance,15.286130300300316,199.3692066417694,0.4598521063848539,2.782128463641284,29.5584623120134,,,,,,,,,1
2025-08-11 07:55:18.316560,CELL_0042,service_quality,,,,,,97.08609879196528,98.0440800911888,99.46595458514008,0.2874753071833364,,,,,0
2025-08-11 07:55:18.316560,CELL_0039,service_quality,,,,,,100.0,98.42216564874636,100.0,0.2207511084169758,,,,,0
2025-08-11 07:55:18.316560,CELL_0039,network_performance,12.399696337816824,136.02718751576452,0.7486212037515066,1.8759022517510504,26.01565476670617,,,,,,,,,1
2025-08-11 07:55:18.316560,CELL_0024,resource_utilization,,,,,,,,,,26.93283749598289,96.47672688667308,57.10086225133992,28.49889307671299,1
2025-08-11 07:55:18.316560,CELL_0024,service_quality,,,,,,100.0,100.0,98.3463411922436,0.1989768468606197,,,,,0
2025-08-11 07:55:18.316560,CELL_0024,network_performance,17.847930379468924,121.4024532498492,0.2749238437225624,1.1611244025359535,33.712368777101744,,,,,,,,,1
2025-08-11 07:55:18.316560,CELL_0016,network_performance,20.0607500644382,160.4382630301411,0.2536733572411255,2.268959186803217,42.72627122166242,,,,,,,,,1
2025-08-11 07:55:18.316560,CELL_0061,network_performance,12.923219426247098,186.2449173618544,0.5342881302476497,2.421871113615853,26.320573069453275,,,,,,,,,1
2025-08-11 07:55:18.316560,CELL_0061,resource_utilization,,,,,,,,,,44.07872218639343,65.5651949946354,100.0,44.092341157218,1
2025-08-11 07:55:18.316560,CELL_0022,resource_utilization,,,,,,,,,,69.60346722202351,65.74709871432589,80.13608417535045,43.66604728978962,1
2025-08-11 07:55:18.316560,CELL_0013,service_quality,,,,,,98.20591023545482,100.0,99.20982357327225,0.2068480130698845,,,,,0
2025-08-11 07:55:18.316560,CELL_0013,network_performance,12.180503396336348,212.591949158812,0.3954869106718733,2.39819360221179,23.096255186837517,,,,,,,,,1
2025-08-11 07:55:18.316560,CELL_0013,resource_utilization,,,,,,,,,,46.116056380323016,63.179999723176834,17.025105881970333,32.19248826186001,0
2025-08-11 07:55:28.317048,CELL_0080,resource_utilization,,,,,,,,,,38.553110897059234,37.573948772633045,20.916101626824982,39.85769574382191,1
2025-08-11 07:55:28.317048,CELL_0075,service_quality,,,,,,100.0,98.06101692869562,97.74589699362583,0.2849520025091649,,,,,0
2025-08-11 07:55:28.317048,CELL_0075,resource_utilization,,,,,,,,,,59.24218143366848,83.7052645813163,100.0,23.285803329228347,1
2025-08-11 07:55:28.317048,CELL_0075,network_performance,17.494169159579556,160.0593516781541,0.3644494671024755,1.3658514777742896,36.16619981541788,,,,,,,,,1
2025-08-11 07:55:28.317048,CELL_0087,resource_utilization,,,,,,,,,,36.142708781410434,77.72294044697037,76.14948570875676,36.818381528055134,0
2025-08-11 07:55:28.317048,CELL_0087,network_performance,18.627339259228435,53.769183674072735,0.1597184163094625,1.2507933177650092,36.882688690840446,,,,,,,,,1
2025-08-11 07:55:28.317048,CELL_0066,service_quality,,,,,,100.0,97.79691038651944,99.30721156658626,0.3047766476237708,,,,,0
2025-08-11 07:55:28.317048,CELL_0066,resource_utilization,,,,,,,,,,32.126472018587606,52.00924807802851,86.8224947232609,28.016179060774384,1
2025-08-11 07:55:38.330883,CELL_0052,resource_utilization,,,,,,,,,,47.159277881305925,83.46707331944837,68.7562809549063,40.699901330162014,1
2025-08-11 07:55:38.330883,CELL_0067,service_quality,,,,,,74.68775240240642,67.4234872906649,99.94729655252348,0.167131128792981,,,,,1
2025-08-11 07:55:38.330883,CELL_0001,resource_utilization,,,,,,,,,,44.863328749157816,71.46116112414148,55.41776336096694,46.30132754193329,1
2025-08-11 07:55:38.330883,CELL_0001,service_quality,,,,,,95.91903429294403,98.5644212562474,99.10811057862784,0.2742850394748973,,,,,1
2025-08-11 07:55:46.630238,CELL_0078,service_quality,,,,,,98.81712219791444,100.0,99.21181375435889,0.3746224051622009,,,,,1
2025-08-11 07:55:46.630238,CELL_0078,network_performance,10.11355282692961,104.56276251697074,0.3824514999566551,2.1629657510622797,22.15824734119332,,,,,,,,,1
2025-08-11 07:55:46.630238,CELL_0078,resource_utilization,,,,,,,,,,41.13217222434877,74.43994878881851,100.0,35.55817563263068,1
2025-08-11 07:55:46.630238,CELL_0060,network_performance,10.905168579107208,161.6280445631274,0.7271765028346071,1.717040236370338,21.5973819151806,,,,,,,,,1
2025-08-11 07:55:46.630238,CELL_0060,resource_utilization,,,,,,,,,,60.28658379566194,62.59873067534301,63.243596782607966,25.43481233699761,1
2025-08-11 07:55:46.630238,CELL_0036,resource_utilization,,,,,,,,,,42.01899712876978,57.98188809683863,56.481107888869495,40.25719346196822,1
2025-08-11 07:55:46.630238,CELL_0068,service_quality,,,,,,98.41282428928449,99.2221701040055,98.22943469500083,0.2403204105692131,,,,,0
2025-08-11 07:55:46.630238,CELL_0044,network_performance,10.669088069046612,252.74054119259264,0.780721852410482,2.149247657692557,21.373793632341293,,,,,,,,,1
2025-08-11 07:55:46.630238,CELL_0048,network_performance,12.679208145016814,182.90603303231683,0.6296385879378705,2.5705775818527004,24.83663451405191,,,,,,,,,1
2025-08-11 07:55:46.630238,CELL_0048,resource_utilization,,,,,,,,,,77.28164301987024,72.17759078116846,58.26353016844745,32.05766397153151,1
2025-08-11 07:55:46.630238,CELL_0048,service_quality,,,,,,96.04058177493198,97.05102244464194,99.0512011480446,0.2157766327723222,,,,,1
2025-08-11 07:55:56.634661,CELL_0025,network_performance,16.233476900731944,123.83777584110516,0.4367473146133755,2.3248270887697915,32.03941796595238,,,,,,,,,1
2025-08-11 07:55:56.634661,CELL_0025,service_quality,,,,,,98.85486173914136,98.64094392645492,99.93530126151066,0.1668744248202377,,,,,0
2025-08-11 07:55:56.634661,CELL_0099,resource_utilization,,,,,,,,,,45.81722602008965,52.52429551166975,35.00729215903997,33.69597670504921,1
2025-08-11 07:55:56.634661,CELL_0079,network_performance,16.174438911513842,144.51317569710028,0.612160423118875,2.3207124183038386,32.3721935737962,,,,,,,,,1
2025-08-11 07:55:56.634661,CELL_0079,service_quality,,,,,,99.84422291835038,99.8095481568301,99.0297070814092,0.1927526423811365,,,,,1
2025-08-11 07:55:56.634661,CELL_0079,resource_utilization,,,,,,,,,,85.41054741845029,92.45656342228736,100.0,29.38976790589552,1
2025-08-11 07:55:56.634661,CELL_0083,service_quality,,,,,,97.22202422639111,96.9103863735598,99.229804877735,0.3530509535987355,,,,,1
2025-08-11 07:55:56.634661,CELL_0083,network_performance,10.310143200977102,170.41485594342046,0.3200643026036479,1.805007139798318,19.61324832242003,,,,,,,,,1
2025-08-11 07:55:56.634661,CELL_0010,resource_utilization,,,,,,,,,,59.68669164749977,47.7984157632311,100.0,34.50216843257876,1
2025-08-11 07:55:56.634661,CELL_0010,service_quality,,,,,,99.58930482263386,93.81537243946087,99.86329404577306,0.2574633458530347,,,,,1
2025-08-11 07:55:56.634661,CELL_0010,network_performance,21.13290368866704,172.53123563159912,0.5372021106358927,1.9609275603389855,41.5212525348735,,,,,,,,,1
2025-08-11 07:55:56.634661,CELL_0041,service_quality,,,,,,95.40746751332767,99.15704917562353,99.90470638596302,0.261958216607567,,,,,1
2025-08-11 07:55:56.634661,CELL_0041,resource_utilization,,,,,,,,,,94.65590806400144,86.89774927657672,62.90270514855892,32.73716140287678,1
2025-08-11 07:55:56.634661,CELL_0041,network_performance,14.547345442627003,142.45341476588214,0.5397405008478281,2.3470791225320347,27.801985270546176,,,,,,,,,1
2025-08-11 07:55:56.634661,CELL_0085,service_quality,,,,,,98.895606541007,99.2681368334192,99.57776198621691,0.2157930893915355,,,,,0
2025-08-11 07:55:56.634661,CELL_0085,resource_utilization,,,,,,,,,,47.72553322931287,47.33230065075655,85.77828998544962,18.66953406854737,1
2025-08-11 07:55:56.634661,CELL_0085,network_performance,16.939255325692933,181.31213727048075,0.380669781751722,2.085409147813821,33.98553126206641,,,,,,,,,1
2025-08-11 07:56:06.648975,CELL_0099,resource_utilization,,,,,,,,,,41.83043805238613,85.24026206884447,28.86821951685373,49.44308179912858,1
2025-08-11 07:56:06.648975,CELL_0099,service_quality,,,,,,98.80201614897288,99.0464180409566,98.60240787582,0.2368046969127278,,,,,0
2025-08-11 07:56:06.648975,CELL_0074,service_quality,,,,,,95.0780641506704,96.38768896483496,98.2513682821967,0.3313572318557782,,,,,1
2025-08-11 07:56:06.648975,CELL_0098,network_performance,8.232876795525005,200.804010635462,0.5505388905365063,2.769063033895913,16.83791592534059,,,,,,,,,1
2025-08-11 07:56:06.648975,CELL_0098,service_quality,,,,,,97.73178559277392,95.0827234385299,98.6948394578236,0.2819420447884218,,,,,0
2025-08-11 07:56:06.648975,CELL_0040,resource_utilization,,,,,,,,,,94.28452886414058,87.87801424544729,97.56631230744212,29.96453680605476,1
2025-08-11 07:56:06.648975,CELL_0040,network_performance,18.741492883236152,145.0229091476314,0.7323731291608071,2.3963211055357934,37.514263447403614,,,,,,,,,1
2025-08-11 07:56:06.648975,CELL_0040,service_quality,,,,,,97.62970472214144,96.2019233367425,99.29722086394897,0.2847181004619101,,,,,0
2025-08-11 07:56:06.648975,CELL_0003,service_quality,,,,,,97.86164804985536,97.23981912831012,99.46041693128468,0.224624814061203,,,,,0
2025-08-11 07:56:06.648975,CELL_0065,network_performance,10.43006906633738,145.32568553269917,0.2132334885970495,3.273979376302967,20.850008913442007,,,,,,,,,1
2025-08-11 07:56:06.648975,CELL_0065,resource_utilization,,,,,,,,,,63.73890974133968,84.81418936092005,66.4552098642374,33.6521523506143,1
2025-08-11 07:56:06.648975,CELL_0065,service_quality,,,,,,98.65217735317844,97.2147338513815,99.44170228205378,0.3542183725174727,,,,,0
2025-08-11 07:56:06.648975,CELL_0054,service_quality,,,,,,95.98192053223848,93.14583886475882,99.5911367213008,0.2368684806999666,,,,,1
2025-08-11 07:56:06.648975,CELL_0054,network_performance,17.346326670669562,118.50635384668284,0.4417891495088085,2.933895021933845,33.47020633105095,,,,,,,,,1
2025-08-11 07:56:06.648975,CELL_0017,resource_utilization,,,,,,,,,,48.29063804181112,24.424983852162853,83.60922213240663,17.225398659654253,1
2025-08-11 07:56:06.648975,CELL_0017,network_performance,7.842288857554617,140.80689024200814,0.657590742893542,2.683321731434656,14.1383260672524,,,,,,,,,1
2025-08-11 07:56:14.919714,CELL_0084,network_performance,41.1684363653788,173.5707751488409,2.233976903029838,2.1827646484256813,82.83531314493499,,,,,,,,,1
2025-08-11 07:56:14.919714,CELL_0084,resource_utilization,,,,,,,,,,62.31712950973814,24.57765741224791,38.54336173568961,28.26209119279733,1
2025-08-11 07:56:14.919714,CELL_0084,service_quality,,,,,,100.0,96.41774391546537,98.25959117105133,0.2649200141625149,,,,,1
2025-08-11 07:56:14.919714,CELL_0040,network_performance,17.549390559201047,127.65429749773168,0.4978291649554783,2.256115583279273,35.27500356157226,,,,,,,,,0
2025-08-11 07:56:14.919714,CELL_0040,service_quality,,,,,,97.36344120906196,95.89064526557692,99.6389494325025,0.2727937016030939,,,,,0
2025-08-11 07:56:14.919714,CELL_0040,resource_utilization,,,,,,,,,,61.002554019122485,35.98882696073403,89.40879372891291,41.0536369848674,1
2025-08-11 07:56:14.919714,CELL_0074,resource_utilization,,,,,,,,,,13.933133311524251,69.83860943164213,89.29173327032099,21.692389606081807,1
2025-08-11 07:56:14.919714,CELL_0031,service_quality,,,,,,98.46475356971251,96.87282574350698,97.57866280269438,0.4098919458366636,,,,,0
2025-08-11 07:56:14.919714,CELL_0088,service_quality,,,,,,97.7001978450802,94.95325364086354,98.51439047447396,0.3789663747606381,,,,,0
2025-08-11 07:56:14.919714,CELL_0022,network_performance,14.056757578219852,164.5752664169809,0.671248175071452,2.053962702958438,27.600522756551623,,,,,,,,,0
2025-08-11 07:56:14.919714,CELL_0022,service_quality,,,,,,97.92533069584913,100.0,99.2090918328986,0.2608249351271239,,,,,1
2025-08-11 07:56:14.919714,CELL_0071,service_quality,,,,,,99.29093501356174,97.63215680997024,97.53279935682146,0.2807407299686237,,,,,0
2025-08-11 07:56:14.919714,CELL_0071,resource_utilization,,,,,,,,,,56.152747432797526,73.62140307557914,36.7899782084082,49.69705628435039,1
2025-08-11 07:56:24.920975,CELL_0099,resource_utilization,,,,,,,,,,68.33773323603722,33.206367126307114,51.44821518001551,19.183133595711567,1
2025-08-11 07:56:24.920975,CELL_0099,service_quality,,,,,,98.2526362642704,95.9864805789946,98.71192222360264,0.1169401937504025,,,,,0
2025-08-11 07:56:24.920975,CELL_0099,network_performance,14.293373434530055,116.37249247023452,0.7482084537639692,2.3113917403536783,27.74527983870633,,,,,,,,,0
2025-08-11 07:56:24.920975,CELL_0060,resource_utilization,,,,,,,,,,32.70719994130577,77.46923224717774,100.0,29.40555128142691,1
2025-08-11 07:56:24.920975,CELL_0060,service_quality,,,,,,96.95616962622744,97.44561117516236,98.7054984614033,0.2373103077768485,,,,,0
2025-08-11 07:56:24.920975,CELL_0060,network_performance,14.735320975855904,196.71613704658165,0.7251587399418533,1.9378864837347527,29.377721170391776,,,,,,,,,0
2025-08-11 07:56:24.920975,CELL_0043,network_performance,11.3045129003309,107.3912557105468,0.405650421315639,1.707319883463024,22.42864244470422,,,,,,,,,1
2025-08-11 07:56:24.920975,CELL_0043,resource_utilization,,,,,,,,,,24.48993703864656,45.10145172231285,62.66831375191966,28.47610127576428,1
2025-08-11 07:56:24.920975,CELL_0043,service_quality,,,,,,93.94293252748304,93.94787090865292,99.34814441926332,0.3754379614898324,,,,,1
2025-08-11 07:56:24.920975,CELL_0024,service_quality,,,,,,99.3502769874558,100.0,98.72666788561529,0.2017371393749138,,,,,1
2025-08-11 07:56:24.920975,CELL_0024,resource_utilization,,,,,,,,,,47.5572734773126,51.78630975844071,78.58263403935861,33.797277993342576,1
2025-08-11 07:56:24.920975,CELL_0036,network_performance,15.34915349377122,140.7100377129184,0.569518371446115,2.075580100383732,30.58707758833395,,,,,,,,,0
2025-08-11 07:56:24.920975,CELL_0036,resource_utilization,,,,,,,,,,29.65541105266387,60.20913573253392,74.56616900037739,31.862541255448512,1
2025-08-11 07:56:24.920975,CELL_0009,service_quality,,,,,,97.46055626871066,98.3093353366926,100.0,0.3069178688876781,,,,,0
2025-08-11 07:56:24.920975,CELL_0009,resource_utilization,,,,,,,,,,42.66540267337729,48.97152691008388,61.85258338917531,27.779431400478614,0
2025-08-11 07:56:24.920975,CELL_0006,network_performance,55.866987286055455,96.64161001600164,6.068745414187472,1.221453836585402,110.92458837652144,,,,,,,,,1
2025-08-11 07:56:24.920975,CELL_0092,resource_utilization,,,,,,,,,,48.82246921635312,48.75294889367133,55.89875935222315,23.004243695113782,0
2025-08-11 07:56:24.920975,CELL_0092,network_performance,15.896323584125469,129.5606500268745,0.4728253622778719,1.8340349083584804,31.82336897553095,,,,,,,,,0
2025-08-11 07:56:24.920975,CELL_0092,service_quality,,,,,,72.0492595952412,72.45653891029356,99.76928324959464,0.3303405188647633,,,,,1
2025-08-11 07:56:34.923927,CELL_0069,resource_utilization,,,,,,,,,,52.62511804214709,93.2243154113722,45.7890319546739,47.063906328151376,1
2025-08-11 07:56:34.923927,CELL_0029,network_performance,16.02339797310083,146.98432321680016,0.2754040417995128,2.52847635437646,33.20234960096206,,,,,,,,,0
2025-08-11 07:56:34.923927,CELL_0060,network_performance,12.548231257056912,148.3758771286052,0.505010614582757,1.197521892022077,26.449471176241428,,,,,,,,,0
2025-08-11 07:56:34.923927,CELL_0060,service_quality,,,,,,98.52813057180713,96.8553970159614,98.71751792473697,0.4072396355607758,,,,,0
2025-08-11 07:56:34.923927,CELL_0019,resource_utilization,,,,,,,,,,46.42592206073469,88.34558218608781,94.57539700684096,48.86987871346359,1
2025-08-11 07:56:34.923927,CELL_0019,network_performance,13.963718278556575,166.71905637845128,0.7318629597165447,1.9925987142355608,28.160318909656265,,,,,,,,,0
2025-08-11 07:56:34.923927,CELL_0019,service_quality,,,,,,98.95857956795896,95.35352612985164,99.07422006872902,0.1351580331379586,,,,,0
2025-08-11 07:56:34.923927,CELL_0055,service_quality,,,,,,100.0,97.18998182270208,100.0,0.0635519843640143,,,,,0
2025-08-11 07:56:34.923927,CELL_0055,resource_utilization,,,,,,,,,,27.18814345198748,36.97238557786756,58.671731127610336,34.230521655788195,0
