timestamp,cell_id,metric_type,latency_ms,throughput_mbps,packet_loss_percent,jitter_ms,rtt_ms,call_setup_success_rate,data_session_success_rate,handover_success_rate,call_drop_rate,cpu_utilization_percent,memory_utilization_percent,bandwidth_utilization_percent,disk_utilization_percent,anomaly
2025-08-10 16:55:40.223154,CELL_0026,resource_utilization,,,,,,,,,,25.99841624261508,9.953744280445209,59.24698468979235,19.192695499648,0
2025-08-10 16:55:40.223154,CELL_0056,resource_utilization,,,,,,,,,,65.053954510652,64.46181735264072,39.83016361170222,44.9927315532813,0
2025-08-10 16:55:40.223154,CELL_0082,resource_utilization,,,,,,,,,,67.80958287422983,45.04732599864823,74.4320903030381,46.8228783888372,0
2025-08-10 16:55:50.223325,CELL_0099,network_performance,17.327036297667725,149.1729985744327,0.4546170856482836,1.0981648108816318,34.8863249501988,,,,,,,,,0
2025-08-10 16:55:50.223325,CELL_0062,resource_utilization,,,,,,,,,,35.31933201422005,43.45406446006979,79.02111305044744,39.84667716546433,0
2025-08-10 16:55:50.223325,CELL_0062,network_performance,15.757920615910486,150.34143635358598,0.0653065973377817,2.064853428757365,30.33311650039851,,,,,,,,,0
2025-08-10 16:55:50.223325,CELL_0087,service_quality,,,,,,97.45663655378408,100.0,99.3297762656423,0.3860486266972054,,,,,0
2025-08-10 16:55:50.223325,CELL_0059,network_performance,16.719973817291333,94.67376645546688,0.3293767726679614,2.2454684259274917,33.750708479198224,,,,,,,,,0
2025-08-10 16:55:50.223325,CELL_0062,service_quality,,,,,,96.49962324106517,96.64842038368144,100.0,0.226273259839297,,,,,0
2025-08-10 16:55:50.223325,CELL_0100,resource_utilization,,,,,,,,,,45.2989389096397,71.3403033082229,81.74798018252223,40.22130556742627,0
2025-08-10 16:55:50.223325,CELL_0100,service_quality,,,,,,100.0,100.0,99.55758288646734,0.3878571199471901,,,,,0
2025-08-10 16:55:50.223325,CELL_0040,network_performance,11.577971626930536,152.22094840439252,0.2914132686355757,2.597583645799169,24.452323061568613,,,,,,,,,0
