timestamp,alarm_id,cell_id,alarm_type,severity,description,status,source_system,affected_services
2025-08-11 08:09:18.550328,3b0368b3-dea0-4afa-b0b9-2475866f7464,CELL_0006,HIGH_MEMORY_USAGE,WARNING,Memory usage above acceptable limits,ACTIVE,NMS_5,0
2025-08-11 08:09:18.550328,5d280ee8-0664-4789-93f8-a2754f2e22c6,CELL_0001,SERVICE_DEGRADATION,CRITICAL,Service quality metrics below threshold,ACTIVE,NMS_3,7
2025-08-11 08:09:26.783242,0ba968d4-3292-41e4-a8f6-045eb07e16e8,CELL_0070,NETWORK_CONNECTIVITY_LOSS,MINOR,Network connectivity lost to remote node,CLEARED,NMS_1,0
2025-08-11 08:09:26.783242,37cbe0e6-59c9-45e4-ad80-23229b0f33f8,CELL_0031,TEMPERATURE_ALERT,WARNING,Equipment temperature outside normal range,CLEARED,NMS_5,0
2025-08-11 08:09:26.783242,06ba74db-61f2-440c-acf0-0e484e4efbba,CELL_0060,AUTHENTICATION_FAILURE,INFO,Authentication attempt failed,ACKNOWLEDGED,NMS_2,0
2025-08-11 08:09:36.790662,a717b172-fc19-4a76-ad7e-bdaf3728c0c5,CELL_0063,HIGH_MEMORY_USAGE,WARNING,Memory usage above acceptable limits,CLEARED,NMS_3,0
2025-08-11 08:09:36.790662,f5a62ec2-56b4-4704-9714-162af8bbaf6a,CELL_0004,POWER_OUTAGE,MINOR,Power supply interruption detected,ACKNOWLEDGED,NMS_2,0
2025-08-11 08:09:46.794478,f5ad71e5-1f9e-4cd6-b397-e14c5e9cf956,CELL_0055,PACKET_LOSS_THRESHOLD,INFO,Packet loss rate exceeds configured threshold,CLEARED,NMS_4,0
2025-08-11 08:09:46.794478,e975ee8c-244d-4081-b523-fb54db92f16e,CELL_0099,HIGH_LATENCY,MAJOR,Network latency above SLA requirements,ACKNOWLEDGED,NMS_2,9
2025-08-11 08:09:55.036447,03c04a85-3992-401c-acee-b28b2d8a724b,CELL_0027,HIGH_CPU_UTILIZATION,WARNING,CPU utilization exceeded threshold,ACKNOWLEDGED,NMS_2,0
2025-08-11 08:09:55.036447,14941933-7c01-49da-b0c6-d9b572c51c28,CELL_0076,TEMPERATURE_ALERT,INFO,Equipment temperature outside normal range,ACKNOWLEDGED,NMS_2,0
2025-08-11 08:09:55.036447,c6583ad0-4b56-4232-ab84-6e2d000f852e,CELL_0014,SERVICE_DEGRADATION,WARNING,Service quality metrics below threshold,ACTIVE,NMS_3,0
2025-08-11 08:09:55.036447,d180565c-1407-4221-b08a-a85e131bc8a3,CELL_0047,SERVICE_DEGRADATION,INFO,Service quality metrics below threshold,CLEARED,NMS_4,0
2025-08-11 08:10:05.046428,c2f752b5-f3e1-4bfe-956e-326938fb66b6,CELL_0030,SECURITY_BREACH,WARNING,Potential security breach detected,ACKNOWLEDGED,NMS_5,0
2025-08-11 08:10:05.046428,c07f9bda-e196-428d-aa6e-ebdabbfb556b,CELL_0088,NETWORK_CONNECTIVITY_LOSS,MAJOR,Network connectivity lost to remote node,CLEARED,NMS_1,2
2025-08-11 08:10:15.047727,b374a41a-4c6f-4c3a-b9f5-702685142dc0,CELL_0077,HIGH_CPU_UTILIZATION,MINOR,CPU utilization exceeded threshold,ACTIVE,NMS_2,0
2025-08-11 08:10:15.047727,2b228900-b7fe-4391-b520-4882d9199fd8,CELL_0069,HIGH_CPU_UTILIZATION,INFO,CPU utilization exceeded threshold,ACTIVE,NMS_4,0
2025-08-11 08:10:23.256387,011f05a2-2038-4096-9e72-eac1c98cc671,CELL_0049,POWER_OUTAGE,MINOR,Power supply interruption detected,CLEARED,NMS_2,0
2025-08-11 08:10:23.256387,6188d324-3d88-4df5-bd53-0d9f0cff6655,CELL_0074,TEMPERATURE_ALERT,MINOR,Equipment temperature outside normal range,ACTIVE,NMS_5,0
2025-08-11 08:10:33.266922,2962fdba-c018-483e-b6e3-e1fe2888be97,CELL_0001,AUTHENTICATION_FAILURE,WARNING,Authentication attempt failed,CLEARED,NMS_1,0
2025-08-11 08:10:33.266922,47f2e742-2ec8-42e5-8342-b2bdb4077a7c,CELL_0065,HARDWARE_FAILURE,MINOR,Hardware component failure detected,CLEARED,NMS_2,0
2025-08-11 08:10:43.268687,cc7a378f-9de6-4d83-92cc-2957c7af99cc,CELL_0081,NETWORK_CONNECTIVITY_LOSS,MINOR,Network connectivity lost to remote node,CLEARED,NMS_3,0
2025-08-11 08:10:43.268687,ad5daa39-4cd4-4a52-8985-232976d1ffe3,CELL_0090,BANDWIDTH_CONGESTION,MAJOR,Bandwidth utilization at capacity,ACKNOWLEDGED,NMS_4,2
2025-08-11 08:10:51.515754,14be9553-744d-4dfa-adb7-15e2c4846c20,CELL_0064,SECURITY_BREACH,MINOR,Potential security breach detected,ACKNOWLEDGED,NMS_3,0
2025-08-11 08:10:51.515754,811ad7e1-fa18-4568-940e-6073b4698809,CELL_0075,HARDWARE_FAILURE,WARNING,Hardware component failure detected,ACTIVE,NMS_5,0
2025-08-11 08:11:01.516482,6a329f46-a85e-40fe-ac10-9c96ff6dea9e,CELL_0091,NETWORK_CONNECTIVITY_LOSS,WARNING,Network connectivity lost to remote node,CLEARED,NMS_2,0
2025-08-11 08:11:01.516482,bd195b80-1be3-480c-9071-a0c01dc0dc56,CELL_0056,SERVICE_DEGRADATION,MAJOR,Service quality metrics below threshold,ACTIVE,NMS_5,6
2025-08-11 08:11:11.517225,d333a99a-03dd-4564-89d3-b7baff2d882c,CELL_0043,TEMPERATURE_ALERT,MINOR,Equipment temperature outside normal range,CLEARED,NMS_4,0
2025-08-11 08:11:11.517225,1d98b650-7664-43bd-8c3d-72ac0b063872,CELL_0074,TEMPERATURE_ALERT,WARNING,Equipment temperature outside normal range,CLEARED,NMS_1,0
2025-08-11 08:11:19.732864,57e850aa-e4c0-4638-b293-f1d1c8c6bb0f,CELL_0068,AUTHENTICATION_FAILURE,INFO,Authentication attempt failed,CLEARED,NMS_3,0
2025-08-11 08:11:19.732864,194fa023-9823-4bc0-a74b-ff265743da15,CELL_0014,HARDWARE_FAILURE,WARNING,Hardware component failure detected,CLEARED,NMS_4,0
2025-08-11 08:11:19.732864,5fd23e0d-fe42-446e-9100-a08659a612c5,CELL_0052,SERVICE_DEGRADATION,WARNING,Service quality metrics below threshold,CLEARED,NMS_1,0
2025-08-11 08:11:29.733870,947320e6-d8f7-4416-88d4-b23f1b247746,CELL_0031,BANDWIDTH_CONGESTION,MINOR,Bandwidth utilization at capacity,CLEARED,NMS_5,0
2025-08-11 08:11:29.733870,86fc15bf-9bae-468f-9326-cf0db50baec2,CELL_0075,HARDWARE_FAILURE,WARNING,Hardware component failure detected,CLEARED,NMS_5,0
