timestamp,log_id,component,log_level,message,thread_id,session_id,user_id,ip_address
2025-08-11 08:09:18.552568,a46cde18-d759-4b51-bf7f-4590c37cf1f8,NMS,DEBUG,Debug trace for component initialization,T_9963,S_536560,U_4094,192.168.133.139
2025-08-11 08:09:18.552568,1735c163-cd11-4009-b0d7-57338433b0f4,BILLING_SYSTEM,DEBUG,Debug trace for component initialization,T_3733,S_334402,U_4658,192.168.42.156
2025-08-11 08:09:21.783612,72cc307e-32c9-4c74-9e2f-f0ec5f034ce3,RAN_CONTROLLER,INFO,Handover completed,T_3874,S_959939,U_9801,192.168.230.32
2025-08-11 08:09:21.783612,658f9fbb-0867-4d41-8981-a03948808487,BILLING_SYSTEM,WARN,Resource utilization approaching threshold,T_4492,S_913044,U_233,192.168.71.49
2025-08-11 08:09:21.783612,9d5755fe-7206-4c7f-86c6-eab18afebcc7,NMS,INFO,System backup completed,T_7681,S_295934,U_9684,192.168.117.143
2025-08-11 08:09:21.783612,7778146b-8120-4f35-8f71-01a24ff2b382,CORE_NETWORK,INFO,User session established successfully,T_8136,S_740313,U_4753,192.168.58.178
2025-08-11 08:09:21.783612,2fd21ee2-d65f-4873-8c5d-8b93c5493b99,PCRF,DEBUG,Debug: Processing routine maintenance task,T_4841,S_988238,U_7310,192.168.135.209
2025-08-11 08:09:21.783612,b91234db-8a69-4e37-97b1-e7a775e0e0ca,RAN_CONTROLLER,INFO,User session established successfully,T_5050,S_705433,U_5462,192.168.210.22
2025-08-11 08:09:26.802682,0d0efd51-bd9b-4443-b0da-2c706e4767e5,BILLING_SYSTEM,INFO,Handover completed,T_2945,S_367728,U_9389,192.168.249.91
2025-08-11 08:09:26.802682,c629ab05-6b7a-4b08-acde-c0e97744e46f,MME,DEBUG,Debug trace for component initialization,T_3689,S_142000,U_4881,192.168.21.138
2025-08-11 08:09:26.802682,d16ef73a-011b-4c1d-b095-85e310ae0e0d,CORE_NETWORK,INFO,User session established successfully,T_1040,S_459302,U_1835,192.168.81.241
2025-08-11 08:09:26.802682,6d96c575-7c11-49f9-abd8-cfeb9ecd80c8,CORE_NETWORK,DEBUG,Debug: Processing routine maintenance task,T_4462,S_799374,U_4149,192.168.176.31
2025-08-11 08:09:26.802682,1f5d10c5-58c4-4432-91c7-54db64e2844c,MME,INFO,Handover completed,T_1023,S_962306,U_2158,192.168.156.90
2025-08-11 08:09:31.811525,f3252065-3252-46ba-96fa-b500a0b41c04,RAN_CONTROLLER,INFO,System backup completed,T_3845,S_814905,U_4379,192.168.117.37
2025-08-11 08:09:31.811525,ace6ce38-8bc7-45da-b7d8-b5835b8d4ce6,RAN_CONTROLLER,ERROR,Authentication timeout,T_8660,S_995606,U_637,192.168.158.48
2025-08-11 08:09:31.811525,2263f9c7-1ae1-46b6-95cd-91316a79966c,NMS,WARN,Resource utilization approaching threshold,T_4922,S_902857,U_8635,192.168.189.56
2025-08-11 08:09:31.811525,78258546-9f69-4ab0-acbc-1a293e5f03d5,CORE_NETWORK,WARN,Retry attempt for failed operation,T_8550,S_330905,U_9549,192.168.9.88
2025-08-11 08:09:31.811525,6bca418c-e342-4c97-9e27-3297370d8610,RAN_CONTROLLER,WARN,Resource utilization approaching threshold,T_8846,S_592806,U_2489,192.168.232.250
2025-08-11 08:09:36.812651,554fa8ab-cd82-4a9f-aec9-1f68bd65fe63,BASE_STATION,INFO,User session established successfully,T_2693,S_706451,U_9251,192.168.237.45
2025-08-11 08:09:36.812651,e7a24be7-c481-47a4-9c19-563e3dac218c,NMS,DEBUG,Debug: Processing routine maintenance task,T_8922,S_695801,U_1098,192.168.224.96
2025-08-11 08:09:36.812651,d7e89224-64d0-46d1-a779-f5b48e9d97ea,BASE_STATION,INFO,User session established successfully,T_6805,S_650624,U_416,192.168.196.10
2025-08-11 08:09:36.812651,e0b231e9-cc17-44a6-b99e-2ce53c34dfbd,MME,ERROR,Failed to establish connection,T_3445,S_151235,U_1974,192.168.141.9
2025-08-11 08:09:41.814451,ea8bc85d-d73a-4a68-bf72-a135e0997ba8,RAN_CONTROLLER,DEBUG,Debug trace for component initialization,T_8528,S_355588,U_3540,192.168.159.216
2025-08-11 08:09:41.814451,5eff2323-605d-4950-81c7-d8be2c3d5114,PCRF,INFO,Handover completed,T_5845,S_561181,U_1159,192.168.162.237
2025-08-11 08:09:41.814451,62bd2560-1d00-4a3d-8384-9649e26f061c,HSS,WARN,Retry attempt for failed operation,T_7329,S_574280,U_308,192.168.43.35
2025-08-11 08:09:41.814451,f15f74f3-ae3e-43a1-b4ae-eed6a8ec81fc,NMS,INFO,User session established successfully,T_4992,S_866275,U_719,192.168.182.72
2025-08-11 08:09:46.819420,5c70f8b3-2231-4082-9a3e-b3a552d7d8ee,MME,INFO,System backup completed,T_1655,S_550252,U_9060,192.168.17.196
2025-08-11 08:09:46.819420,0289684c-c7d3-47fa-9353-6fc8ab88e0e0,NMS,DEBUG,Debug: Processing routine maintenance task,T_8047,S_948740,U_287,192.168.63.116
