timestamp,alarm_id,cell_id,alarm_type,severity,description,status,source_system,affected_services
2025-08-10 22:39:20.467519,075e6a7b-845b-4fa9-a3d1-8f306791ac8a,CELL_0077,POWER_OUTAGE,INFO,Power supply interruption detected,ACKNOWLEDGED,NMS_4,0
2025-08-10 22:39:20.467519,49ad0b54-5d8b-4bc9-8d38-9161c8c5f792,CELL_0043,HARDWARE_FAILURE,MINOR,Hardware component failure detected,ACTIVE,NMS_1,0
2025-08-10 22:39:20.467519,9227ce17-7f06-4f2c-82fa-8d22aa297d82,CELL_0058,POWER_OUTAGE,INFO,Power supply interruption detected,ACKNOWLEDGED,NMS_5,0
2025-08-10 22:39:30.468474,173a9e61-7fd5-4522-9b4f-bf5120106008,CELL_0090,SECURITY_BREACH,INFO,Potential security breach detected,ACKNOWLEDGED,NMS_5,0
2025-08-10 22:39:30.468474,47272d91-5dc5-490c-8219-0fef57e1fc9d,CELL_0069,HARDWARE_FAILURE,WARNING,Hardware component failure detected,ACKNOWLEDGED,NMS_1,0
2025-08-10 22:39:40.468644,01094114-008f-4774-891b-e182a339e76a,CELL_0077,SERVICE_DEGRADATION,INFO,Service quality metrics below threshold,ACTIVE,NMS_1,0
2025-08-10 22:39:40.468644,ce25e354-6793-4490-b0e3-3877b34a3382,CELL_0002,HIGH_MEMORY_USAGE,MINOR,Memory usage above acceptable limits,CLEARED,NMS_5,0
2025-08-10 22:39:50.470790,7550ced9-2754-45e7-a49f-160d3e840aad,CELL_0020,POWER_OUTAGE,WARNING,Power supply interruption detected,CLEARED,NMS_4,0
2025-08-10 22:39:50.470790,f0200e0a-997d-44a6-b913-8b0a2df1c0bb,CELL_0063,NETWORK_CONNECTIVITY_LOSS,MINOR,Network connectivity lost to remote node,CLEARED,NMS_4,0
2025-08-10 22:39:50.470790,de2d4e98-bceb-4975-97cd-707328c76979,CELL_0054,BANDWIDTH_CONGESTION,WARNING,Bandwidth utilization at capacity,ACKNOWLEDGED,NMS_5,0
2025-08-10 22:39:50.470790,60930f3e-b295-48c5-894a-f2c4382780df,CELL_0037,BANDWIDTH_CONGESTION,MINOR,Bandwidth utilization at capacity,ACKNOWLEDGED,NMS_2,0
2025-08-10 22:39:50.470790,20e632d9-6682-41c2-aa4a-1787d265d112,CELL_0079,NETWORK_CONNECTIVITY_LOSS,MINOR,Network connectivity lost to remote node,ACTIVE,NMS_3,0
2025-08-10 22:40:00.471839,7d6d5060-40a6-4b70-8799-f89be993eef3,CELL_0024,NETWORK_CONNECTIVITY_LOSS,MAJOR,Network connectivity lost to remote node,ACTIVE,NMS_2,3
2025-08-10 22:40:00.471839,c2d4841c-9c66-4205-a2e3-0430df13e377,CELL_0044,HIGH_LATENCY,MAJOR,Network latency above SLA requirements,ACKNOWLEDGED,NMS_4,2
2025-08-10 22:40:00.471839,8236171f-bca5-4236-b1cd-1cec3e56c1c6,CELL_0028,HIGH_CPU_UTILIZATION,MINOR,CPU utilization exceeded threshold,ACTIVE,NMS_1,0
2025-08-10 22:40:00.471839,9b09d1bf-971b-4438-8d57-66d1d53fe99a,CELL_0075,HIGH_CPU_UTILIZATION,CRITICAL,CPU utilization exceeded threshold,ACTIVE,NMS_2,8
2025-08-10 22:40:10.472667,0ac5044d-ffb2-4c36-b662-c9e33506b225,CELL_0030,AUTHENTICATION_FAILURE,MAJOR,Authentication attempt failed,ACKNOWLEDGED,NMS_2,7
2025-08-10 22:40:10.472667,92ebfbda-c17c-4b9f-aa0b-d563bd418142,CELL_0073,AUTHENTICATION_FAILURE,MINOR,Authentication attempt failed,ACTIVE,NMS_4,0
2025-08-10 22:40:10.472667,384733df-8723-4d6e-b40e-5161ca5fb079,CELL_0064,TEMPERATURE_ALERT,WARNING,Equipment temperature outside normal range,ACTIVE,NMS_2,0
2025-08-10 22:40:10.472667,da268328-9680-4987-882d-4e8257cf821d,CELL_0029,NETWORK_CONNECTIVITY_LOSS,WARNING,Network connectivity lost to remote node,CLEARED,NMS_4,0
2025-08-10 22:40:10.472667,734af8c8-d499-4a5f-8bad-f57af183e8ff,CELL_0023,AUTHENTICATION_FAILURE,MINOR,Authentication attempt failed,CLEARED,NMS_5,0
2025-08-10 22:40:20.473912,025bec7a-f078-456c-adac-17fd1c31c387,CELL_0077,POWER_OUTAGE,WARNING,Power supply interruption detected,ACTIVE,NMS_4,0
2025-08-10 22:40:20.473912,ec31fd4e-281f-4022-9692-5944e5eec977,CELL_0070,NETWORK_CONNECTIVITY_LOSS,WARNING,Network connectivity lost to remote node,ACKNOWLEDGED,NMS_5,0
2025-08-10 22:40:20.473912,78194d8c-93b2-4929-9a05-2000782d8f16,CELL_0086,NETWORK_CONNECTIVITY_LOSS,CRITICAL,Network connectivity lost to remote node,ACTIVE,NMS_2,6
2025-08-10 22:40:20.473912,f52b10c3-5334-4bdf-b66f-af4646fa11d4,CELL_0036,HIGH_CPU_UTILIZATION,WARNING,CPU utilization exceeded threshold,ACKNOWLEDGED,NMS_2,0
2025-08-10 22:40:30.474867,06ce2209-71c1-4c67-9c3f-e6b0200a31a0,CELL_0039,HARDWARE_FAILURE,WARNING,Hardware component failure detected,ACTIVE,NMS_3,0
2025-08-10 22:40:30.474867,e000f9e5-f5b5-4a95-821d-e0369611a23e,CELL_0031,TEMPERATURE_ALERT,MINOR,Equipment temperature outside normal range,CLEARED,NMS_1,0
2025-08-10 22:40:30.474867,16442778-8377-49fe-98b8-33c09a130fc7,CELL_0084,POWER_OUTAGE,WARNING,Power supply interruption detected,CLEARED,NMS_4,0
2025-08-10 22:40:40.474782,857df10f-a4d7-4454-b2d5-f50a45c368c0,CELL_0026,HARDWARE_FAILURE,WARNING,Hardware component failure detected,ACTIVE,NMS_3,0
2025-08-10 22:40:40.474782,480e78a1-f2a2-47db-a70a-c5f376e1f6fe,CELL_0028,TEMPERATURE_ALERT,MINOR,Equipment temperature outside normal range,CLEARED,NMS_5,0
2025-08-10 22:40:40.474782,080f6251-2160-41a3-a550-c8df532ac5e0,CELL_0093,HIGH_LATENCY,WARNING,Network latency above SLA requirements,ACTIVE,NMS_2,0
2025-08-10 22:40:40.474782,0f4ceb45-7a67-4eab-a995-de7e728eb47a,CELL_0088,AUTHENTICATION_FAILURE,MAJOR,Authentication attempt failed,CLEARED,NMS_3,6
2025-08-10 22:40:50.475458,f085ce3c-e40a-47e1-acfa-9926344eb1eb,CELL_0015,HARDWARE_FAILURE,INFO,Hardware component failure detected,ACTIVE,NMS_5,0
2025-08-10 22:40:50.475458,57803a91-2326-4d52-bc73-8101f087f981,CELL_0091,POWER_OUTAGE,MAJOR,Power supply interruption detected,CLEARED,NMS_1,7
2025-08-10 22:41:00.475933,66356b2a-d4d0-4a7e-be35-8cb07275436a,CELL_0019,HIGH_LATENCY,WARNING,Network latency above SLA requirements,ACTIVE,NMS_4,0
2025-08-10 22:41:00.475933,7debd412-4c1a-4140-975f-b980dc773d65,CELL_0035,TEMPERATURE_ALERT,MINOR,Equipment temperature outside normal range,ACTIVE,NMS_4,0
2025-08-10 22:41:00.475933,4efb17b1-34eb-4907-bbe8-fed823fb4d0b,CELL_0056,PACKET_LOSS_THRESHOLD,MAJOR,Packet loss rate exceeds configured threshold,ACKNOWLEDGED,NMS_1,6
2025-08-10 22:41:10.476182,3016e905-e640-4901-a1d3-3a254827e1e4,CELL_0020,HIGH_MEMORY_USAGE,WARNING,Memory usage above acceptable limits,CLEARED,NMS_5,0
2025-08-10 22:41:10.476182,f27a0012-4e2f-4792-bdb0-f05360de1240,CELL_0028,PACKET_LOSS_THRESHOLD,MINOR,Packet loss rate exceeds configured threshold,CLEARED,NMS_2,0
2025-08-10 22:41:10.476182,7ae60cfc-6571-4734-af8c-522b55c08b37,CELL_0098,POWER_OUTAGE,WARNING,Power supply interruption detected,ACKNOWLEDGED,NMS_1,0
2025-08-10 22:41:10.476182,393c06ea-66ac-4865-8c66-2a85431c7cf2,CELL_0058,HIGH_CPU_UTILIZATION,INFO,CPU utilization exceeded threshold,ACKNOWLEDGED,NMS_3,0
2025-08-10 22:41:10.476182,bcbc77c9-6213-4758-9fb6-ebee309d3a43,CELL_0020,SERVICE_DEGRADATION,MINOR,Service quality metrics below threshold,ACTIVE,NMS_3,0
2025-08-10 22:41:20.478299,f0b13b85-0a03-4aa0-ab81-1953da51621b,CELL_0042,TEMPERATURE_ALERT,MAJOR,Equipment temperature outside normal range,CLEARED,NMS_4,7
2025-08-10 22:41:20.478299,88921236-1afe-42fa-b163-7ee7f739fa62,CELL_0001,SECURITY_BREACH,MINOR,Potential security breach detected,ACTIVE,NMS_2,0
2025-08-10 22:41:30.478754,b7cda3bf-f4ac-4890-82e7-ade784de49ef,CELL_0025,HIGH_LATENCY,WARNING,Network latency above SLA requirements,ACTIVE,NMS_2,0
2025-08-10 22:41:30.478754,c4e1e3b7-3a08-4e6a-9e26-d5dd54a7d895,CELL_0013,HIGH_LATENCY,WARNING,Network latency above SLA requirements,CLEARED,NMS_2,0
2025-08-10 22:41:30.478754,aee3b5e1-9d03-4488-a319-5b5bbe074f81,CELL_0057,HIGH_CPU_UTILIZATION,MAJOR,CPU utilization exceeded threshold,ACKNOWLEDGED,NMS_4,8
2025-08-10 22:41:30.478754,45eb2b8c-7ffd-463f-a2b0-fa7d03106bb1,CELL_0023,HIGH_CPU_UTILIZATION,MINOR,CPU utilization exceeded threshold,ACTIVE,NMS_4,0
