timestamp,log_id,component,log_level,message,thread_id,session_id,user_id,ip_address
2025-08-11 07:55:10.031094,2d4bbed0-2f6c-467e-abe9-15ade2dca7fb,IMS,DEBUG,Debug trace for component initialization,T_3282,S_324674,U_5427,192.168.17.171
2025-08-11 07:55:10.031094,48cd914b-44e4-406b-b3a9-32b5aac61652,BASE_STATION,INFO,User session established successfully,T_2107,S_960917,U_5040,192.168.237.150
2025-08-11 07:55:10.031094,b0190750-7d38-454a-a753-ce9172553421,BILLING_SYSTEM,WARN,Configuration change detected,T_4931,S_598828,U_3255,192.168.118.120
2025-08-11 07:55:10.031094,84cc158a-a00a-4a6b-a2d6-069c6da97240,IMS,WARN,Configuration change detected,T_8074,S_777499,U_2754,192.168.123.232
2025-08-11 07:55:13.304508,31c41c4c-5459-4843-8b28-197b92120ca5,BASE_STATION,DEBUG,Debug trace for component initialization,T_5166,S_428576,U_8043,192.168.200.163
2025-08-11 07:55:13.304508,fde966f7-5d31-4720-b447-2c19153bfd4d,MME,WARN,Configuration change detected,T_4947,S_645603,U_6113,192.168.24.14
2025-08-11 07:55:13.304508,a5a2bf89-51f8-4322-bae3-0c7211de3114,CORE_NETWORK,WARN,Configuration change detected,T_3400,S_952771,U_4683,192.168.225.22
2025-08-11 07:55:13.304508,0b65708c-7ea0-4356-9797-d01712622c98,PCRF,INFO,User session established successfully,T_7701,S_636900,U_2347,192.168.200.82
2025-08-11 07:55:13.304508,f529c855-6744-478c-b945-1de5575d4e0d,BILLING_SYSTEM,INFO,System backup completed,T_8373,S_439560,U_616,192.168.245.9
2025-08-11 07:55:18.319661,8f5259c8-34bf-4119-9357-86b2fddfeada,IMS,WARN,Resource utilization approaching threshold,T_2598,S_664843,U_9448,192.168.142.209
2025-08-11 07:55:18.319661,afeaacc9-9ce5-4e31-b6be-74f7aaaa10c0,BILLING_SYSTEM,ERROR,Database query failed,T_3355,S_182977,U_1726,192.168.96.90
2025-08-11 07:55:18.319661,4fb2df90-5a1b-4042-8ca3-4299dab82c0a,PACKET_GATEWAY,ERROR,Failed to establish connection,T_2662,S_966812,U_9604,192.168.183.44
2025-08-11 07:55:18.319661,2f0f0927-040e-49b1-91b9-2f481eb9bad7,RAN_CONTROLLER,WARN,Retry attempt for failed operation,T_6387,S_614913,U_4943,192.168.123.107
2025-08-11 07:55:18.319661,a2355639-1a46-4917-889c-f0ffef40ba27,BILLING_SYSTEM,ERROR,Authentication timeout,T_8672,S_154688,U_495,192.168.12.21
2025-08-11 07:55:18.319661,61794c04-e3d2-4c8c-880b-debfd6cbdfed,NMS,DEBUG,Debug trace for component initialization,T_1170,S_773225,U_128,192.168.232.41
2025-08-11 07:55:23.340541,4f2c5002-31d9-4d72-984a-01b75569f9c4,CORE_NETWORK,ERROR,Failed to establish connection,T_1493,S_174068,U_8110,192.168.1.16
2025-08-11 07:55:23.340541,5b6b159e-efca-4e40-a87d-3dad7a9388a9,IMS,INFO,Handover completed,T_6879,S_781112,U_2720,192.168.95.138
2025-08-11 07:55:23.340541,61cb4ea8-fd1a-4b99-a994-9229b03d5594,PACKET_GATEWAY,INFO,System backup completed,T_6213,S_431758,U_7377,192.168.20.75
2025-08-11 07:55:28.341478,3f39bba0-a166-4609-b4c7-8d326df97d58,PCRF,WARN,Resource utilization approaching threshold,T_8808,S_608003,U_3130,192.168.121.203
2025-08-11 07:55:28.341478,86846fe2-b798-4163-8a1a-2681caf641a6,CORE_NETWORK,WARN,Retry attempt for failed operation,T_4152,S_519457,U_1563,192.168.159.202
2025-08-11 07:55:33.343988,a4bb5985-d6c4-4b0e-b6a8-a73e99d93cd1,PACKET_GATEWAY,WARN,Resource utilization approaching threshold,T_9179,S_308517,U_567,192.168.252.250
2025-08-11 07:55:33.343988,5d112b28-8e2b-4a07-a871-562a14a0e32b,NMS,WARN,Resource utilization approaching threshold,T_8961,S_179194,U_5317,192.168.76.38
2025-08-11 07:55:38.346892,1e3a7456-a8ad-406f-9b47-a4fca467b0c7,NMS,ERROR,Authentication timeout,T_9598,S_596475,U_4710,192.168.241.122
