timestamp,alarm_id,cell_id,alarm_type,severity,description,status,source_system,affected_services
2025-08-10 23:58:54.522331,004b20d2-0ade-4e41-a969-c586259e092c,CELL_0071,HIGH_MEMORY_USAGE,INFO,Memory usage above acceptable limits,ACTIVE,NMS_2,0
2025-08-10 23:58:54.522331,8e22de2c-1ca7-4e37-934c-cb2688e28918,CELL_0067,POWER_OUTAGE,WARNING,Power supply interruption detected,ACTIVE,NMS_2,0
2025-08-10 23:58:54.522331,3df2b4fe-ae4c-44dd-acaa-9933baef0083,CELL_0012,HIGH_LATENCY,CRITICAL,Network latency above SLA requirements,ACTIVE,NMS_1,8
2025-08-10 23:59:04.524102,e554244e-137c-4bb8-aa85-6f628c298847,CELL_0005,SERVICE_DEGRADATION,WARNING,Service quality metrics below threshold,CLEARED,NMS_4,0
2025-08-10 23:59:04.524102,c88f2caf-aea2-4dfe-9fac-eb0048cb5076,CELL_0055,AUTHENTICATION_FAILURE,WARNING,Authentication attempt failed,ACTIVE,NMS_3,0
2025-08-10 23:59:04.524102,c38fc7a9-b7a9-4f58-84e7-2f286eda9e1b,CELL_0030,PACKET_LOSS_THRESHOLD,WARNING,Packet loss rate exceeds configured threshold,CLEARED,NMS_2,0
2025-08-10 23:59:14.532283,8b25f48d-3e7a-439a-a9c1-cfcc0dd2b296,CELL_0078,PACKET_LOSS_THRESHOLD,MINOR,Packet loss rate exceeds configured threshold,ACTIVE,NMS_3,0
2025-08-10 23:59:14.532283,82902533-91a6-4d54-a1e5-b49c5c4a5edf,CELL_0017,PACKET_LOSS_THRESHOLD,MAJOR,Packet loss rate exceeds configured threshold,CLEARED,NMS_2,3
2025-08-10 23:59:14.532283,4a1b2a88-71d9-415a-a4f1-4f7feb689f4a,CELL_0004,HIGH_CPU_UTILIZATION,MINOR,CPU utilization exceeded threshold,ACTIVE,NMS_4,0
2025-08-10 23:59:24.533888,4889a01f-4a62-4a22-b508-02b3ff2692b8,CELL_0028,NETWORK_CONNECTIVITY_LOSS,INFO,Network connectivity lost to remote node,ACTIVE,NMS_1,0
2025-08-10 23:59:24.533888,5524cecc-8920-4c4b-bc8b-8805199ba926,CELL_0098,PACKET_LOSS_THRESHOLD,MINOR,Packet loss rate exceeds configured threshold,ACTIVE,NMS_2,0
2025-08-10 23:59:24.533888,524150da-09f7-4aaa-9f6d-649bf2f5e782,CELL_0036,SERVICE_DEGRADATION,WARNING,Service quality metrics below threshold,ACTIVE,NMS_3,0
2025-08-10 23:59:34.534837,62cd7f55-5083-478b-9870-c834349ab296,CELL_0013,TEMPERATURE_ALERT,MINOR,Equipment temperature outside normal range,CLEARED,NMS_4,0
2025-08-10 23:59:34.534837,9badea6f-7bdc-413b-bb44-0e616f9f4292,CELL_0080,NETWORK_CONNECTIVITY_LOSS,MINOR,Network connectivity lost to remote node,CLEARED,NMS_2,0
2025-08-10 23:59:44.541719,582950a8-980f-4c03-b62a-459bb29ad12f,CELL_0051,HIGH_MEMORY_USAGE,MAJOR,Memory usage above acceptable limits,ACTIVE,NMS_2,5
2025-08-10 23:59:44.541719,e5408d2c-c5bb-4073-9634-d1637258b027,CELL_0056,HIGH_MEMORY_USAGE,INFO,Memory usage above acceptable limits,ACTIVE,NMS_2,0
2025-08-10 23:59:54.542132,7839b6af-45e1-4a4a-8326-f58b468771cb,CELL_0079,HIGH_MEMORY_USAGE,CRITICAL,Memory usage above acceptable limits,ACKNOWLEDGED,NMS_1,6
2025-08-10 23:59:54.542132,162d19ce-db49-47a3-9c7d-cf54f9631a1e,CELL_0076,SECURITY_BREACH,MAJOR,Potential security breach detected,CLEARED,NMS_5,10
2025-08-10 23:59:54.542132,da13ff53-31af-4aa8-9ea3-12b3536f148c,CELL_0094,NETWORK_CONNECTIVITY_LOSS,MINOR,Network connectivity lost to remote node,CLEARED,NMS_1,0
2025-08-10 23:59:54.542132,1f9c91eb-3a3e-4cea-9e54-440eff2991c0,CELL_0060,BANDWIDTH_CONGESTION,WARNING,Bandwidth utilization at capacity,ACTIVE,NMS_1,0
2025-08-11 00:00:04.543426,ab5f3a66-d66e-42ff-91c0-0c1508c7cea8,CELL_0058,HIGH_MEMORY_USAGE,WARNING,Memory usage above acceptable limits,ACTIVE,NMS_1,0
2025-08-11 00:00:04.543426,7c25a67e-1436-4270-83ac-b352f7cfc086,CELL_0027,HARDWARE_FAILURE,MAJOR,Hardware component failure detected,CLEARED,NMS_3,8
2025-08-11 00:00:04.543426,249c98b8-0963-4d0a-b378-82ab7e0d393f,CELL_0094,NETWORK_CONNECTIVITY_LOSS,MINOR,Network connectivity lost to remote node,CLEARED,NMS_3,0
2025-08-11 00:00:14.551351,ba813eb0-3505-49d6-8268-96821bc21ba6,CELL_0026,HIGH_MEMORY_USAGE,WARNING,Memory usage above acceptable limits,CLEARED,NMS_4,0
2025-08-11 00:00:14.551351,9b4f8b0e-4932-4b12-82e5-5a6794000e43,CELL_0089,HIGH_LATENCY,WARNING,Network latency above SLA requirements,ACTIVE,NMS_5,0
2025-08-11 00:00:14.551351,6a17c44a-6a35-4ad9-9ce6-b26ff4e4f4a1,CELL_0044,TEMPERATURE_ALERT,INFO,Equipment temperature outside normal range,ACTIVE,NMS_1,0
2025-08-11 00:00:14.551351,a3b7cf54-d737-4b60-8b71-3943cd7786a4,CELL_0057,SECURITY_BREACH,INFO,Potential security breach detected,CLEARED,NMS_4,0
2025-08-11 00:00:24.552530,d09cf42e-e734-4adc-878f-0a9c7ee040cc,CELL_0023,TEMPERATURE_ALERT,MINOR,Equipment temperature outside normal range,ACKNOWLEDGED,NMS_4,0
2025-08-11 00:00:24.552530,424bc86b-995b-464e-9c2b-746a6a849d12,CELL_0022,HIGH_MEMORY_USAGE,WARNING,Memory usage above acceptable limits,ACTIVE,NMS_2,0
2025-08-11 00:00:34.552943,2d4c37cf-db3f-4568-ba81-6684bad39d52,CELL_0087,PACKET_LOSS_THRESHOLD,WARNING,Packet loss rate exceeds configured threshold,ACKNOWLEDGED,NMS_2,0
2025-08-11 00:00:34.552943,754a2ce8-99ae-4ac2-9717-71a0a415661b,CELL_0075,PACKET_LOSS_THRESHOLD,INFO,Packet loss rate exceeds configured threshold,ACTIVE,NMS_1,0
2025-08-11 00:00:34.552943,ec5d9a73-ea1b-4107-8286-0eff6750d56b,CELL_0004,HIGH_CPU_UTILIZATION,MINOR,CPU utilization exceeded threshold,CLEARED,NMS_4,0
2025-08-11 00:00:34.552943,31ad82fd-480c-4d76-b861-94d90e9e95e6,CELL_0092,HIGH_MEMORY_USAGE,MAJOR,Memory usage above acceptable limits,ACKNOWLEDGED,NMS_2,4
2025-08-11 00:00:44.559297,ddc4cec0-0f20-4072-8ce4-4c19d6054044,CELL_0016,POWER_OUTAGE,WARNING,Power supply interruption detected,ACKNOWLEDGED,NMS_3,0
2025-08-11 00:00:44.559297,c1d87572-f1ea-43f1-8c17-e9e0d7637f73,CELL_0035,AUTHENTICATION_FAILURE,WARNING,Authentication attempt failed,ACKNOWLEDGED,NMS_3,0
2025-08-11 00:00:44.559297,f23a77d1-75af-4977-a788-33f470d0b8be,CELL_0013,NETWORK_CONNECTIVITY_LOSS,INFO,Network connectivity lost to remote node,ACTIVE,NMS_2,0
