timestamp,alarm_id,cell_id,alarm_type,severity,description,status,source_system,affected_services
2025-08-11 00:13:55.401303,bedd77bd-7707-4364-bcb8-12ec54f49b1f,CELL_0004,POWER_OUTAGE,MINOR,Power supply interruption detected,ACKNOWLEDGED,NMS_5,0
2025-08-11 00:13:55.401303,70b2c371-d9c7-46e0-967d-4eeae0d8b5fa,CELL_0038,PACKET_LOSS_THRESHOLD,WARNING,Packet loss rate exceeds configured threshold,CLEARED,NMS_1,0
2025-08-11 00:13:55.401303,46421c28-ebb5-421a-932e-1e3a234cb869,CELL_0044,HIGH_LATENCY,INFO,Network latency above SLA requirements,ACKNOWLEDGED,NMS_4,0
2025-08-11 00:13:55.401303,78612f3a-3eb5-458a-952f-bdf69ea3a81d,CELL_0075,HARDWARE_FAILURE,MINOR,Hardware component failure detected,ACTIVE,NMS_3,0
2025-08-11 00:13:55.401303,5891ffdf-5447-4bcf-bfdd-eba403c968ca,CELL_0035,HARDWARE_FAILURE,WARNING,Hardware component failure detected,CLEARED,NMS_5,0
2025-08-11 00:14:05.402542,ad4fcf2e-f916-4665-906f-60619a88e2b7,CELL_0064,HIGH_CPU_UTILIZATION,INFO,CPU utilization exceeded threshold,CLEARED,NMS_4,0
2025-08-11 00:14:05.402542,b94f760d-eeb9-423a-8b72-b4fd1d19d5d2,CELL_0024,SECURITY_BREACH,WARNING,Potential security breach detected,ACTIVE,NMS_4,0
2025-08-11 00:14:15.412592,8f9e9788-4128-4083-b0f0-b5f3d751b575,CELL_0019,NETWORK_CONNECTIVITY_LOSS,INFO,Network connectivity lost to remote node,ACTIVE,NMS_1,0
2025-08-11 00:14:15.412592,f887200a-db18-440a-8ee8-8a3563c8d4ab,CELL_0029,SECURITY_BREACH,MAJOR,Potential security breach detected,CLEARED,NMS_3,8
2025-08-11 00:14:15.412592,c728576b-5320-4f82-a517-f2eed515f67b,CELL_0020,HIGH_MEMORY_USAGE,MAJOR,Memory usage above acceptable limits,ACKNOWLEDGED,NMS_1,8
2025-08-11 00:14:15.412592,6744991b-63f5-4542-b162-fd5877e8678a,CELL_0024,TEMPERATURE_ALERT,MINOR,Equipment temperature outside normal range,ACKNOWLEDGED,NMS_5,0
2025-08-11 00:14:25.413706,fa9e8af1-6657-425b-8b6d-34c31bd1e5f1,CELL_0013,PACKET_LOSS_THRESHOLD,MINOR,Packet loss rate exceeds configured threshold,CLEARED,NMS_3,0
2025-08-11 00:14:25.413706,0d4743a8-a021-453b-9034-d50cb789722d,CELL_0080,HIGH_LATENCY,WARNING,Network latency above SLA requirements,CLEARED,NMS_4,0
2025-08-11 00:14:35.414138,f9253d2b-b2ac-4416-b99c-163049ddd36c,CELL_0091,HIGH_LATENCY,MINOR,Network latency above SLA requirements,CLEARED,NMS_1,0
2025-08-11 00:14:35.414138,bc705f0f-fe5e-44c6-b3db-a29569f22af7,CELL_0083,SECURITY_BREACH,WARNING,Potential security breach detected,CLEARED,NMS_3,0
2025-08-11 00:14:35.414138,9fc839ff-7014-435a-a903-d5e5e3c28ee4,CELL_0033,HIGH_LATENCY,INFO,Network latency above SLA requirements,CLEARED,NMS_4,0
2025-08-11 00:14:35.414138,979af346-5c30-4c42-aa26-bf01c91df0cb,CELL_0076,SERVICE_DEGRADATION,INFO,Service quality metrics below threshold,ACKNOWLEDGED,NMS_5,0
2025-08-11 00:14:45.422487,baccb0ca-9362-4c1f-a0b1-b422dcfd5bb3,CELL_0082,PACKET_LOSS_THRESHOLD,MINOR,Packet loss rate exceeds configured threshold,ACTIVE,NMS_3,0
2025-08-11 00:14:45.422487,8031b202-89cb-402a-85aa-b508fb187af1,CELL_0067,NETWORK_CONNECTIVITY_LOSS,MINOR,Network connectivity lost to remote node,ACKNOWLEDGED,NMS_1,0
2025-08-11 00:14:45.422487,83a92fea-e780-4ccf-a71a-902d9bcc7762,CELL_0033,SERVICE_DEGRADATION,WARNING,Service quality metrics below threshold,ACTIVE,NMS_3,0
2025-08-11 00:14:45.422487,752e7f8e-3586-4385-872b-53c6850c845d,CELL_0072,POWER_OUTAGE,WARNING,Power supply interruption detected,CLEARED,NMS_3,0
2025-08-11 00:14:55.423177,85d434cd-46b3-49cb-82ed-2a90b8224f09,CELL_0100,HARDWARE_FAILURE,WARNING,Hardware component failure detected,ACKNOWLEDGED,NMS_1,0
2025-08-11 00:14:55.423177,cbcebf6f-c4c7-42c7-9ce1-7bb57f611978,CELL_0021,HIGH_MEMORY_USAGE,INFO,Memory usage above acceptable limits,CLEARED,NMS_4,0
2025-08-11 00:14:55.423177,dea87856-5502-40de-8926-904c1b73584d,CELL_0093,HIGH_CPU_UTILIZATION,WARNING,CPU utilization exceeded threshold,CLEARED,NMS_2,0
2025-08-11 00:14:55.423177,54fd2316-5f2e-4fd1-952b-7711faf7fcd8,CELL_0035,HIGH_LATENCY,WARNING,Network latency above SLA requirements,ACTIVE,NMS_3,0
2025-08-11 00:15:05.424295,1e353b8f-1e97-4e5a-875e-ced23b9bdb67,CELL_0031,HIGH_LATENCY,WARNING,Network latency above SLA requirements,ACKNOWLEDGED,NMS_4,0
2025-08-11 00:15:05.424295,741b71d0-22ec-4558-9617-a5bbccf93a4b,CELL_0089,SERVICE_DEGRADATION,MINOR,Service quality metrics below threshold,ACKNOWLEDGED,NMS_1,0
2025-08-11 00:15:15.433999,8f74a587-0313-4e1d-8477-d47ef3590645,CELL_0016,HIGH_CPU_UTILIZATION,INFO,CPU utilization exceeded threshold,CLEARED,NMS_3,0
2025-08-11 00:15:15.433999,5a5f04bb-9651-47d8-9037-2ae9081359b9,CELL_0066,TEMPERATURE_ALERT,WARNING,Equipment temperature outside normal range,CLEARED,NMS_2,0
2025-08-11 00:15:15.433999,9c27acf0-27d3-421f-86fd-494b9762d082,CELL_0035,TEMPERATURE_ALERT,MINOR,Equipment temperature outside normal range,CLEARED,NMS_1,0
2025-08-11 00:15:25.434737,1db9adde-b37b-4a58-b450-1480b6792924,CELL_0019,BANDWIDTH_CONGESTION,WARNING,Bandwidth utilization at capacity,ACKNOWLEDGED,NMS_2,0
2025-08-11 00:15:25.434737,bc2db85e-743c-4dbd-bc4d-19b56ef2762f,CELL_0048,TEMPERATURE_ALERT,MINOR,Equipment temperature outside normal range,CLEARED,NMS_2,0
2025-08-11 00:15:25.434737,443b761b-e1b5-4280-8fdd-1e0d9510987b,CELL_0010,HIGH_LATENCY,WARNING,Network latency above SLA requirements,ACKNOWLEDGED,NMS_1,0
2025-08-11 00:15:25.434737,53e39ccc-d139-4f83-8278-20a656ab302e,CELL_0063,SERVICE_DEGRADATION,WARNING,Service quality metrics below threshold,ACKNOWLEDGED,NMS_3,0
2025-08-11 00:15:35.435702,aa623e6e-4b87-4701-a44a-08877ee56cfb,CELL_0022,HIGH_CPU_UTILIZATION,INFO,CPU utilization exceeded threshold,ACTIVE,NMS_1,0
