timestamp,log_id,component,log_level,message,thread_id,session_id,user_id,ip_address
2025-08-11 00:13:55.402590,15e21e6a-2be6-4897-afde-04520c534a70,PACKET_GATEWAY,DEBUG,Debug: Processing routine maintenance task,T_3464,S_139108,U_245,192.168.204.15
2025-08-11 00:13:55.402590,1a827eb9-c09a-49f8-b8ec-a34af39d27d0,MME,INFO,System backup completed,T_9400,S_425268,U_5360,192.168.30.37
2025-08-11 00:13:55.402590,d566e5c9-c182-4bda-8a12-0bf2c4ad955f,BILLING_SYSTEM,ERROR,Failed to establish connection,T_6692,S_390155,U_6367,192.168.26.51
2025-08-11 00:14:00.403061,71f6d421-cf7d-445c-8566-d6dac463885e,PCRF,INFO,User session established successfully,T_7929,S_579700,U_6025,192.168.71.82
2025-08-11 00:14:00.403061,0372e3c4-0e44-4db8-9e57-ddb713d61719,NMS,INFO,Handover completed,T_6146,S_219867,U_2608,192.168.42.68
2025-08-11 00:14:00.403061,6ac16e2c-5611-4e38-ae22-b6f23df2b083,RAN_CONTROLLER,ERROR,Failed to establish connection,T_5996,S_631736,U_3684,192.168.81.251
2025-08-11 00:14:00.403061,fff5a260-7df4-49ea-a640-55569eadcac0,CORE_NETWORK,INFO,System backup completed,T_7075,S_897813,U_7153,192.168.103.134
2025-08-11 00:14:00.403061,fe6e86d9-9d99-40f4-99b2-40e05ee3cbc7,RAN_CONTROLLER,DEBUG,Debug: Processing routine maintenance task,T_7127,S_133499,U_140,192.168.88.238
2025-08-11 00:14:05.403740,f607c5ca-8d5e-4cb2-badb-6a648d1a3c66,RAN_CONTROLLER,WARN,Configuration change detected,T_8817,S_932869,U_8605,192.168.174.119
2025-08-11 00:14:05.403740,746589dc-85ae-425f-aeeb-fc17bf945e18,BILLING_SYSTEM,DEBUG,Debug: Processing routine maintenance task,T_4635,S_619247,U_4700,192.168.233.252
2025-08-11 00:14:05.403740,85288ff7-190a-4aae-b0d9-6ce9a9af761f,PACKET_GATEWAY,INFO,System backup completed,T_7319,S_792263,U_140,192.168.162.49
2025-08-11 00:14:05.403740,c7e26f6f-21f1-4471-b79a-ad4ba43b78e0,BILLING_SYSTEM,DEBUG,Debug trace for component initialization,T_9798,S_358831,U_4380,192.168.190.240
2025-08-11 00:14:10.413782,d36d78f6-85bb-4635-83b1-dfdc2c3900ab,HSS,INFO,User session established successfully,T_7031,S_937390,U_621,192.168.163.15
2025-08-11 00:14:10.413782,44fcb82e-7305-42c1-95d4-c225a6982f55,IMS,FATAL,System component crashed,T_5256,S_662218,U_427,192.168.93.144
2025-08-11 00:14:10.413782,bd03e232-2541-4aa3-a8cc-0fb377b5b112,RAN_CONTROLLER,INFO,Handover completed,T_2132,S_409799,U_5262,192.168.1.249
2025-08-11 00:14:10.413782,da9faed7-5e33-4046-9d42-c853f8a720d3,BASE_STATION,ERROR,Failed to establish connection,T_4900,S_285284,U_1195,192.168.207.112
2025-08-11 00:14:10.413782,47b0e8b1-7bc6-40cd-b00f-9b25377022de,BASE_STATION,DEBUG,Debug trace for component initialization,T_6655,S_514607,U_9535,192.168.85.250
2025-08-11 00:14:15.414350,408e5236-6806-48c4-8fe8-94237666b234,RAN_CONTROLLER,INFO,Handover completed,T_1362,S_543162,U_240,192.168.157.52
2025-08-11 00:14:15.414350,90e6e268-3224-4d15-a912-b2a3772af780,RAN_CONTROLLER,INFO,System backup completed,T_8923,S_508165,U_1215,192.168.54.137
2025-08-11 00:14:15.414350,6ac71d12-90b5-413c-8026-c0a9faa34d7b,NMS,WARN,Resource utilization approaching threshold,T_1496,S_825216,U_7652,192.168.86.203
2025-08-11 00:14:20.414913,51f9b2ab-97ab-473c-a250-d53cd1e6089e,RAN_CONTROLLER,DEBUG,Debug: Processing routine maintenance task,T_5962,S_130222,U_8489,192.168.142.121
2025-08-11 00:14:20.414913,b0e112d5-2639-4c5a-a090-11f547f1be34,CORE_NETWORK,INFO,System backup completed,T_9698,S_763178,U_5473,192.168.3.85
2025-08-11 00:14:20.414913,d913ceb5-bb39-4362-bafd-6eeb9b9418ec,PCRF,DEBUG,Debug: Processing routine maintenance task,T_6888,S_550717,U_9704,192.168.177.129
2025-08-11 00:14:20.414913,877122ac-7d41-49c9-91a2-289b5af07680,HSS,DEBUG,Debug trace for component initialization,T_9020,S_830251,U_8991,192.168.97.188
2025-08-11 00:14:25.417310,2e4a77e8-91c3-4e17-8060-72cf35734d5e,BILLING_SYSTEM,INFO,User session established successfully,T_7466,S_911032,U_80,192.168.5.198
2025-08-11 00:14:25.417310,0f2e222b-9164-44eb-b779-3ad34afdd821,RAN_CONTROLLER,DEBUG,Debug: Processing routine maintenance task,T_3463,S_976735,U_9635,192.168.254.21
2025-08-11 00:14:25.417310,1ead3c18-5411-46fd-bda3-3104219b1985,HSS,ERROR,Failed to establish connection,T_8902,S_191420,U_8689,192.168.15.26
2025-08-11 00:14:25.417310,f69b667a-7d5f-4e39-ae34-41f6755e616e,MME,ERROR,Failed to establish connection,T_6752,S_338165,U_444,192.168.77.1
