timestamp,alarm_id,cell_id,alarm_type,severity,description,status,source_system,affected_services
2025-08-10 22:31:17.055856,676f43b4-a9fc-4eca-8bad-3570f7060554,CELL_0068,BANDWIDTH_CONGESTION,WARNING,Bandwidth utilization at capacity,ACKNOWLEDGED,NMS_4,0
2025-08-10 22:31:17.055856,dec17b21-f621-4561-883c-c24cacdf0a6e,CELL_0074,HIGH_MEMORY_USAGE,CRITICAL,Memory usage above acceptable limits,ACTIVE,NMS_2,5
2025-08-10 22:31:17.055856,3913667b-ca2f-4bda-97b6-91c31609ba07,CELL_0032,PACKET_LOSS_THRESHOLD,WARNING,Packet loss rate exceeds configured threshold,ACTIVE,NMS_2,0
2025-08-10 22:31:17.055856,1a72a5ce-0769-4436-a8c0-eb9283b8d558,CELL_0005,BANDWIDTH_CONGESTION,WARNING,Bandwidth utilization at capacity,ACTIVE,NMS_3,0
2025-08-10 22:31:27.057267,b9db6159-31f7-4592-ab8f-1e676c944dd1,CELL_0055,NETWORK_CONNECTIVITY_LOSS,MINOR,Network connectivity lost to remote node,ACKNOWLEDGED,NMS_4,0
2025-08-10 22:31:27.057267,69f7542d-ffb0-4de3-9e3a-8fa3c61f6252,CELL_0013,BANDWIDTH_CONGESTION,MINOR,Bandwidth utilization at capacity,CLEARED,NMS_5,0
2025-08-10 22:31:27.057267,5a28ee94-ccf6-49b3-b23f-4c4a98e96161,CELL_0022,AUTHENTICATION_FAILURE,CRITICAL,Authentication attempt failed,ACTIVE,NMS_5,10
2025-08-10 22:31:36.977219,3fc1d7d1-1c26-4e21-9f53-30e034aed8c2,CELL_0011,SECURITY_BREACH,WARNING,Potential security breach detected,ACTIVE,NMS_1,0
2025-08-10 22:31:36.977219,fd940484-6ba1-4848-8d42-dc92dc9c3861,CELL_0055,SECURITY_BREACH,MINOR,Potential security breach detected,ACTIVE,NMS_4,0
2025-08-10 22:31:36.977219,0f7e1d7a-af39-442a-af01-d4d1f4649db9,CELL_0037,NETWORK_CONNECTIVITY_LOSS,INFO,Network connectivity lost to remote node,ACTIVE,NMS_1,0
2025-08-10 22:31:36.977219,373d8a47-2bb3-4433-bf56-8dc6bd132e22,CELL_0004,NETWORK_CONNECTIVITY_LOSS,INFO,Network connectivity lost to remote node,ACTIVE,NMS_1,0
2025-08-10 22:31:36.977219,0d217583-bc9a-4be7-9c9c-b8e1770871d4,CELL_0036,POWER_OUTAGE,WARNING,Power supply interruption detected,ACTIVE,NMS_3,0
2025-08-10 22:31:46.978149,aa16b40e-4bdc-4c6e-9a93-b74dcd706811,CELL_0029,TEMPERATURE_ALERT,INFO,Equipment temperature outside normal range,CLEARED,NMS_3,0
2025-08-10 22:31:46.978149,81390143-1106-4f3e-ab51-59af993ec21e,CELL_0051,NETWORK_CONNECTIVITY_LOSS,WARNING,Network connectivity lost to remote node,ACTIVE,NMS_2,0
2025-08-10 22:31:46.978149,bc2f8a9c-2705-45c2-92d1-6a0f13b15076,CELL_0040,HIGH_LATENCY,WARNING,Network latency above SLA requirements,ACTIVE,NMS_5,0
2025-08-10 22:31:46.978149,9f45d6b2-6219-4449-b76f-bda09e50574b,CELL_0066,AUTHENTICATION_FAILURE,MAJOR,Authentication attempt failed,ACTIVE,NMS_4,8
2025-08-10 22:31:56.979700,057f0806-67a7-4757-9db7-b99240f0f3bd,CELL_0053,HARDWARE_FAILURE,WARNING,Hardware component failure detected,CLEARED,NMS_2,0
2025-08-10 22:31:56.979700,98193dd4-83af-477d-8e64-d9ee1aedfb19,CELL_0008,HIGH_MEMORY_USAGE,INFO,Memory usage above acceptable limits,CLEARED,NMS_2,0
2025-08-10 22:31:56.979700,9d129be7-2854-498d-925b-6f0eff0bbda8,CELL_0057,POWER_OUTAGE,MINOR,Power supply interruption detected,ACTIVE,NMS_1,0
2025-08-10 22:32:06.925787,c5b516a2-b985-409f-a8c7-8417c3d2dd82,CELL_0077,HIGH_LATENCY,INFO,Network latency above SLA requirements,ACTIVE,NMS_4,0
2025-08-10 22:32:06.925787,1e172f00-b8bf-434a-add1-302f9d98a261,CELL_0071,PACKET_LOSS_THRESHOLD,WARNING,Packet loss rate exceeds configured threshold,ACKNOWLEDGED,NMS_3,0
2025-08-10 22:32:06.925787,c4cadcbb-ae53-4a93-8751-9eff25f65ef6,CELL_0075,HIGH_CPU_UTILIZATION,CRITICAL,CPU utilization exceeded threshold,ACKNOWLEDGED,NMS_1,3
2025-08-10 22:32:06.925787,df0bd0fb-acd3-42c5-bbf3-ff8a6dbad638,CELL_0064,HIGH_LATENCY,MAJOR,Network latency above SLA requirements,CLEARED,NMS_3,3
2025-08-10 22:32:06.925787,8a772d78-5a87-4123-9b75-f9537ac47386,CELL_0049,SECURITY_BREACH,WARNING,Potential security breach detected,ACTIVE,NMS_2,0
2025-08-10 22:32:16.928613,3e877188-ed23-4985-8f92-7c135f16f3d3,CELL_0058,POWER_OUTAGE,WARNING,Power supply interruption detected,ACKNOWLEDGED,NMS_1,0
2025-08-10 22:32:16.928613,fe795ea3-62d7-42c9-bacc-9abe343c5279,CELL_0009,HIGH_CPU_UTILIZATION,INFO,CPU utilization exceeded threshold,ACKNOWLEDGED,NMS_3,0
2025-08-10 22:32:26.929876,889008eb-d181-4bc9-abb0-acc3ed26b344,CELL_0070,PACKET_LOSS_THRESHOLD,MINOR,Packet loss rate exceeds configured threshold,ACKNOWLEDGED,NMS_2,0
2025-08-10 22:32:26.929876,ee9a9856-915b-46f5-b2a9-2eeb0e9c101a,CELL_0046,HIGH_MEMORY_USAGE,WARNING,Memory usage above acceptable limits,ACKNOWLEDGED,NMS_5,0
2025-08-10 22:32:26.929876,02d07ee2-9b5f-4834-8e1d-68e35c23bca1,CELL_0003,HIGH_LATENCY,MINOR,Network latency above SLA requirements,ACKNOWLEDGED,NMS_3,0
2025-08-10 22:32:26.929876,17ff64cb-fad3-49be-b564-7a55f1ea515f,CELL_0065,HARDWARE_FAILURE,MINOR,Hardware component failure detected,ACKNOWLEDGED,NMS_1,0
2025-08-10 22:32:36.880299,06d382ed-734a-4694-8591-e9263139c118,CELL_0082,HIGH_CPU_UTILIZATION,WARNING,CPU utilization exceeded threshold,ACTIVE,NMS_4,0
2025-08-10 22:32:36.880299,492187bf-728e-47c4-80ba-2421ff12edd8,CELL_0031,HIGH_LATENCY,MINOR,Network latency above SLA requirements,CLEARED,NMS_5,0
2025-08-10 22:32:46.881561,2c432334-c71d-4f09-8118-1cf0a36fb516,CELL_0092,HARDWARE_FAILURE,WARNING,Hardware component failure detected,ACKNOWLEDGED,NMS_2,0
2025-08-10 22:32:46.881561,b635d58d-d997-4c8f-9508-4a1cce9b9188,CELL_0038,AUTHENTICATION_FAILURE,MAJOR,Authentication attempt failed,ACTIVE,NMS_5,8
2025-08-10 22:32:56.882862,0e446ed9-90a3-496e-b7eb-719bf55cff99,CELL_0039,HIGH_LATENCY,WARNING,Network latency above SLA requirements,CLEARED,NMS_3,0
2025-08-10 22:32:56.882862,531de5a8-c8c3-48c5-9624-0029d7a7553f,CELL_0016,BANDWIDTH_CONGESTION,MINOR,Bandwidth utilization at capacity,CLEARED,NMS_1,0
2025-08-10 22:33:06.858720,f717788c-0406-4301-aaa9-ae867ffbad52,CELL_0041,BANDWIDTH_CONGESTION,INFO,Bandwidth utilization at capacity,CLEARED,NMS_5,0
2025-08-10 22:33:06.858720,82492119-07d0-4918-aff7-d5be58ef995e,CELL_0042,BANDWIDTH_CONGESTION,MINOR,Bandwidth utilization at capacity,CLEARED,NMS_2,0
2025-08-10 22:33:06.858720,f8e19fc2-cd11-457d-b599-74682945bced,CELL_0017,POWER_OUTAGE,WARNING,Power supply interruption detected,ACKNOWLEDGED,NMS_5,0
2025-08-10 22:33:06.858720,b275abc8-324b-4fde-abbb-689fcae4cc78,CELL_0016,HIGH_CPU_UTILIZATION,MINOR,CPU utilization exceeded threshold,CLEARED,NMS_3,0
2025-08-10 22:33:06.858720,89063357-a5d3-4b64-a068-3e9a679f4bd8,CELL_0030,AUTHENTICATION_FAILURE,INFO,Authentication attempt failed,CLEARED,NMS_1,0
2025-08-10 22:33:16.861222,daad05a3-bb7e-4ee4-9bf2-646ed92a7e97,CELL_0089,HIGH_MEMORY_USAGE,WARNING,Memory usage above acceptable limits,CLEARED,NMS_1,0
2025-08-10 22:33:16.861222,40b68bf9-3433-4eab-912a-220c7887ecde,CELL_0097,HARDWARE_FAILURE,MINOR,Hardware component failure detected,ACKNOWLEDGED,NMS_1,0
2025-08-10 22:33:16.861222,744bfc29-bf3a-4f97-87c7-21a37139ae73,CELL_0068,PACKET_LOSS_THRESHOLD,INFO,Packet loss rate exceeds configured threshold,CLEARED,NMS_1,0
2025-08-10 22:33:16.861222,c851d078-af88-4efc-8831-3b099e7dd661,CELL_0034,HIGH_CPU_UTILIZATION,CRITICAL,CPU utilization exceeded threshold,ACTIVE,NMS_1,6
2025-08-10 22:33:26.864003,db59d915-a178-4737-aa63-e374c9bbd94e,CELL_0005,SECURITY_BREACH,MAJOR,Potential security breach detected,CLEARED,NMS_1,4
2025-08-10 22:33:26.864003,4e0c0118-8857-446d-9e41-5cd0b0a9c7b3,CELL_0060,HIGH_LATENCY,MAJOR,Network latency above SLA requirements,CLEARED,NMS_4,7
2025-08-10 22:33:26.864003,29459e06-5688-4708-8377-a37b369fb49f,CELL_0009,POWER_OUTAGE,MINOR,Power supply interruption detected,CLEARED,NMS_4,0
2025-08-10 22:33:26.864003,fa548cf2-335f-45b7-9ac7-edb75402e045,CELL_0098,TEMPERATURE_ALERT,MAJOR,Equipment temperature outside normal range,CLEARED,NMS_3,7
2025-08-10 22:33:36.842109,7fd370f5-1443-4ce0-ae2d-8fd8ad34ffd3,CELL_0019,HIGH_LATENCY,MINOR,Network latency above SLA requirements,ACKNOWLEDGED,NMS_3,0
2025-08-10 22:33:36.842109,33f1c579-8a82-415b-8c5e-b529ae170e6b,CELL_0035,NETWORK_CONNECTIVITY_LOSS,MINOR,Network connectivity lost to remote node,ACKNOWLEDGED,NMS_4,0
2025-08-10 22:33:36.842109,7b8be993-34d5-4b53-bc15-8aa2fafb9477,CELL_0093,POWER_OUTAGE,WARNING,Power supply interruption detected,CLEARED,NMS_4,0
2025-08-10 22:33:46.844129,df7a3324-2f2f-44fb-9f0b-e1c582ee79b6,CELL_0014,BANDWIDTH_CONGESTION,MINOR,Bandwidth utilization at capacity,ACTIVE,NMS_5,0
2025-08-10 22:33:46.844129,e95051be-1e9b-493d-b2ae-4d6373dd132c,CELL_0038,SECURITY_BREACH,WARNING,Potential security breach detected,CLEARED,NMS_4,0
2025-08-10 22:33:56.845519,395aff52-b70c-4fe7-b06e-63aba4a3fe38,CELL_0069,POWER_OUTAGE,MINOR,Power supply interruption detected,ACTIVE,NMS_5,0
2025-08-10 22:33:56.845519,3e9c79b2-0888-45ee-ad82-c533cd4865c2,CELL_0012,HIGH_CPU_UTILIZATION,MINOR,CPU utilization exceeded threshold,CLEARED,NMS_3,0
2025-08-10 22:33:56.845519,e5f1c8bc-d516-462c-9186-e55b13c2ebcd,CELL_0026,POWER_OUTAGE,MINOR,Power supply interruption detected,ACTIVE,NMS_4,0
2025-08-10 22:33:56.845519,42172e70-ed64-4316-93cf-ea2dc8eb57ff,CELL_0031,HIGH_MEMORY_USAGE,INFO,Memory usage above acceptable limits,ACKNOWLEDGED,NMS_4,0
2025-08-10 22:34:06.835089,ea3050fb-538c-4f6e-b7ef-894306c12eac,CELL_0033,HIGH_LATENCY,MAJOR,Network latency above SLA requirements,ACKNOWLEDGED,NMS_2,6
2025-08-10 22:34:06.835089,58d4d1a0-7b38-41c5-a56c-69144d517576,CELL_0096,BANDWIDTH_CONGESTION,MINOR,Bandwidth utilization at capacity,ACTIVE,NMS_2,0
2025-08-10 22:34:16.836887,468c3725-ca7a-4ac3-ae60-18aa4b101631,CELL_0054,BANDWIDTH_CONGESTION,WARNING,Bandwidth utilization at capacity,ACTIVE,NMS_4,0
2025-08-10 22:34:16.836887,ebfd6481-3851-4fec-83bc-3f6fb18f7845,CELL_0073,HIGH_CPU_UTILIZATION,MINOR,CPU utilization exceeded threshold,ACTIVE,NMS_2,0
