timestamp,alarm_id,cell_id,alarm_type,severity,description,status,source_system,affected_services
2025-08-10 23:43:53.340994,5755f322-caf9-4e5d-b01f-ca608c3ea0c0,CELL_0017,SECURITY_BREACH,INFO,Potential security breach detected,ACTIVE,NMS_4,0
2025-08-10 23:43:53.340994,3e76d78d-33d3-4783-afb5-d49e8dc53d69,CELL_0070,POWER_OUTAGE,CRITICAL,Power supply interruption detected,ACKNOWLEDGED,NMS_2,9
2025-08-10 23:43:53.340994,eda1b1af-30de-455c-ae72-6498e1b4fe8d,CELL_0006,HIGH_MEMORY_USAGE,MINOR,Memory usage above acceptable limits,ACKNOWLEDGED,NMS_5,0
2025-08-10 23:44:03.342114,8fee3f38-41fc-4e17-b0bc-f8de4472aa4f,CELL_0078,TEMPERATURE_ALERT,WARNING,Equipment temperature outside normal range,CLEARED,NMS_2,0
2025-08-10 23:44:03.342114,5c21030d-6bf3-422c-a92c-5afb0ad9d582,CELL_0076,HIGH_MEMORY_USAGE,WARNING,Memory usage above acceptable limits,ACTIVE,NMS_5,0
2025-08-10 23:44:03.342114,f4036135-da24-4a92-a272-db244513c74a,CELL_0001,POWER_OUTAGE,WARNING,Power supply interruption detected,CLEARED,NMS_2,0
2025-08-10 23:44:03.342114,3128fb94-6d94-4d85-8e46-62d6ab9596c8,CELL_0084,HARDWARE_FAILURE,MINOR,Hardware component failure detected,ACTIVE,NMS_2,0
2025-08-10 23:44:13.347388,8234b2d7-05cb-4833-be54-2b9039b71d04,CELL_0086,HARDWARE_FAILURE,CRITICAL,Hardware component failure detected,ACTIVE,NMS_2,4
2025-08-10 23:44:13.347388,ee81caee-f8c1-46a1-96e7-cb553f8fc210,CELL_0027,TEMPERATURE_ALERT,MINOR,Equipment temperature outside normal range,ACKNOWLEDGED,NMS_5,0
2025-08-10 23:44:23.348317,7f875745-7dc5-4239-9af3-f79a3daba509,CELL_0074,AUTHENTICATION_FAILURE,MINOR,Authentication attempt failed,ACKNOWLEDGED,NMS_3,0
2025-08-10 23:44:23.348317,d4472e27-2f30-48b7-8a10-879ace0b09de,CELL_0034,HARDWARE_FAILURE,MAJOR,Hardware component failure detected,ACKNOWLEDGED,NMS_1,5
2025-08-10 23:44:23.348317,3c22a86d-7a09-49a1-be89-ca4a68755183,CELL_0079,AUTHENTICATION_FAILURE,MAJOR,Authentication attempt failed,ACTIVE,NMS_1,9
2025-08-10 23:44:33.350769,5d93514d-1da8-4650-87ed-565ccdd54609,CELL_0063,SERVICE_DEGRADATION,WARNING,Service quality metrics below threshold,ACTIVE,NMS_5,0
2025-08-10 23:44:33.350769,d76cdedb-9de2-4a01-99f9-72a36d365601,CELL_0026,HIGH_CPU_UTILIZATION,WARNING,CPU utilization exceeded threshold,ACKNOWLEDGED,NMS_4,0
2025-08-10 23:44:43.354833,85f7e0d5-1ad5-4adb-b19d-490a2601b674,CELL_0040,NETWORK_CONNECTIVITY_LOSS,INFO,Network connectivity lost to remote node,ACTIVE,NMS_4,0
2025-08-10 23:44:43.354833,a80be181-a743-4bc8-929a-abfa58414d04,CELL_0068,PACKET_LOSS_THRESHOLD,MINOR,Packet loss rate exceeds configured threshold,ACTIVE,NMS_4,0
2025-08-10 23:44:43.354833,f6b2efcc-de00-4f12-ad04-5459d600dfec,CELL_0066,AUTHENTICATION_FAILURE,CRITICAL,Authentication attempt failed,CLEARED,NMS_3,6
2025-08-10 23:44:43.354833,d6f1a2c4-11da-4f3e-8c66-2f0b2cfffedd,CELL_0084,BANDWIDTH_CONGESTION,WARNING,Bandwidth utilization at capacity,CLEARED,NMS_5,0
2025-08-10 23:44:43.354833,60fd4d47-535a-41a8-ace9-697ffa505f98,CELL_0039,NETWORK_CONNECTIVITY_LOSS,WARNING,Network connectivity lost to remote node,ACTIVE,NMS_4,0
2025-08-10 23:44:53.355801,fe221a14-abd8-46df-9e19-b64073606ad7,CELL_0015,NETWORK_CONNECTIVITY_LOSS,MINOR,Network connectivity lost to remote node,ACTIVE,NMS_2,0
2025-08-10 23:44:53.355801,51e8b697-3ff2-4b15-88f4-8b2745c1c479,CELL_0052,TEMPERATURE_ALERT,MINOR,Equipment temperature outside normal range,CLEARED,NMS_5,0
