timestamp,log_id,component,log_level,message,thread_id,session_id,user_id,ip_address
2025-08-10 23:43:53.342145,b3e6dbd6-856c-4b95-a4d6-e32250a5957c,MME,INFO,System backup completed,T_1301,S_187340,U_4555,192.168.188.121
2025-08-10 23:43:53.342145,274a1fd8-c525-4afe-9d8d-d1b3f31970b0,IMS,ERROR,Authentication timeout,T_9750,S_581955,U_2822,192.168.152.124
2025-08-10 23:43:53.342145,e2dfdff5-fbe4-4773-957b-60b674ea1464,HSS,FATAL,System component crashed,T_5032,S_149631,U_8207,192.168.237.96
2025-08-10 23:43:53.342145,4cbdc11b-acf3-4fd8-9856-2093ec00fd6b,BILLING_SYSTEM,DEBUG,Debug: Processing routine maintenance task,T_3283,S_364715,U_9472,192.168.184.150
2025-08-10 23:43:53.342145,39836732-0e47-42e7-9cf6-02adf0244655,PCRF,INFO,Handover completed,T_4333,S_231625,U_9911,192.168.37.105
2025-08-10 23:43:58.343084,a196508a-6a19-446c-bcb8-f6477bd8e5be,NMS,INFO,Handover completed,T_2692,S_221318,U_1206,192.168.5.100
2025-08-10 23:43:58.343084,24e8b442-b838-4627-b32b-b9347bd5eb1e,BASE_STATION,ERROR,Failed to establish connection,T_8165,S_752495,U_6158,192.168.128.194
2025-08-10 23:43:58.343084,8751bb81-0ff4-4280-81dd-d0a3bf5cc41e,HSS,ERROR,Database query failed,T_6481,S_795934,U_1687,192.168.179.131
2025-08-10 23:43:58.343084,ea91596c-9c86-4101-8a4d-6c10b1bbdad1,CORE_NETWORK,INFO,User session established successfully,T_8409,S_967743,U_2499,192.168.27.50
2025-08-10 23:44:03.343870,943ca0df-c956-4699-bc79-3d64ca47eb75,RAN_CONTROLLER,WARN,Retry attempt for failed operation,T_7450,S_868451,U_3719,192.168.187.34
2025-08-10 23:44:03.343870,9f227d0d-4ea7-4d77-8984-d423f6ad2f7c,PACKET_GATEWAY,WARN,Resource utilization approaching threshold,T_3633,S_905556,U_5574,192.168.87.184
2025-08-10 23:44:03.343870,e3312302-63f9-46a1-bb6f-f7d31e53375f,IMS,WARN,Resource utilization approaching threshold,T_8242,S_696871,U_1643,192.168.25.10
2025-08-10 23:44:03.343870,f36b0dd7-5230-405e-88c7-48b7780e274e,IMS,ERROR,Failed to establish connection,T_9719,S_493182,U_1791,192.168.175.133
2025-08-10 23:44:08.349199,e47cc49a-26d0-4463-a4b5-8a0efafe462c,BASE_STATION,DEBUG,Debug trace for component initialization,T_1106,S_725088,U_2412,192.168.184.158
2025-08-10 23:44:08.349199,f058595c-26e6-497c-8ab4-3d6f01f868f3,BASE_STATION,WARN,Retry attempt for failed operation,T_6268,S_935896,U_4729,192.168.246.11
2025-08-10 23:44:08.349199,b5299c54-63ab-4887-bb25-589ac7190279,BASE_STATION,WARN,Resource utilization approaching threshold,T_1474,S_853324,U_4866,192.168.85.199
2025-08-10 23:44:08.349199,887728b5-9176-4f68-ac2c-a74eb373ad2e,PACKET_GATEWAY,INFO,System backup completed,T_3727,S_133294,U_3600,192.168.41.189
2025-08-10 23:44:08.349199,31b75be2-31ef-43bb-99db-8a5726206ba7,HSS,INFO,Handover completed,T_7562,S_926538,U_6342,192.168.209.16
2025-08-10 23:44:08.349199,32ea662a-33f0-44ca-914c-cc12cf841495,HSS,INFO,Handover completed,T_9958,S_915510,U_8922,192.168.76.95
2025-08-10 23:44:13.350078,f28f9685-d658-4908-8a95-c19063e95d97,PACKET_GATEWAY,INFO,User session established successfully,T_8305,S_904277,U_5631,192.168.252.55
2025-08-10 23:44:13.350078,870aaa74-6e3e-47c8-8869-af248a6da7af,PACKET_GATEWAY,WARN,Resource utilization approaching threshold,T_5991,S_877262,U_7781,192.168.176.119
