timestamp,log_id,component,log_level,message,thread_id,session_id,user_id,ip_address
2025-08-11 07:12:37.747272,f3315c4c-17d8-46ec-a061-7e08ebfb96c7,PACKET_GATEWAY,DEBUG,Debug: Processing routine maintenance task,T_4685,S_397205,U_4249,192.168.133.223
2025-08-11 07:12:37.747272,996ef96a-8b0d-4db2-bd54-00e8d5f1c6db,CORE_NETWORK,INFO,User session established successfully,T_7798,S_164297,U_6294,192.168.1.228
2025-08-11 07:12:37.747272,c5aad9ba-10a7-4a9a-979e-ca7628a670f1,CORE_NETWORK,WARN,Configuration change detected,T_4281,S_217973,U_5199,192.168.44.142
2025-08-11 07:12:37.747272,4261ea62-507f-4e8f-9087-1d5406117bdd,IMS,WARN,Resource utilization approaching threshold,T_4894,S_602957,U_3135,192.168.130.52
2025-08-11 07:12:37.747272,3eea698e-6e9f-4a61-8a37-a6c2803acb90,BASE_STATION,ERROR,Authentication timeout,T_7204,S_301810,U_5176,192.168.190.5
2025-08-11 07:12:37.747272,37e2e2b0-d73b-4089-8173-5eaabae06032,PACKET_GATEWAY,INFO,User session established successfully,T_9942,S_392416,U_9264,192.168.147.73
2025-08-11 07:12:41.215981,6790a215-bc5d-40ac-8d6c-23e2191293c0,IMS,ERROR,Database query failed,T_4060,S_777432,U_404,192.168.68.80
2025-08-11 07:12:41.215981,544de846-ad0c-414d-9e5b-5cac675b8731,BASE_STATION,DEBUG,Debug: Processing routine maintenance task,T_7973,S_271797,U_1838,192.168.41.38
2025-08-11 07:12:41.215981,a9398d6c-9f6e-43fe-9015-ace423072fe8,RAN_CONTROLLER,INFO,Handover completed,T_7396,S_854592,U_5346,192.168.54.196
2025-08-11 07:12:41.215981,141c0990-e1bc-4986-872d-05831039e438,MME,INFO,System backup completed,T_8697,S_480502,U_7720,192.168.248.126
2025-08-11 07:12:46.217796,ef5ba726-e7c1-4743-bbf2-41d8654492df,RAN_CONTROLLER,DEBUG,Debug trace for component initialization,T_5748,S_133624,U_9619,192.168.136.144
2025-08-11 07:12:46.217796,4aca706f-48b7-4fc4-8600-cbe8520d4e79,BILLING_SYSTEM,ERROR,Failed to establish connection,T_9563,S_389477,U_1492,192.168.152.71
2025-08-11 07:12:46.217796,f54c9ceb-120e-4736-b1f6-f010f5265211,MME,FATAL,Emergency shutdown initiated,T_3275,S_576907,U_2911,192.168.168.117
2025-08-11 07:12:46.217796,08aee498-4c98-45e1-a607-d7dc45e832a2,PACKET_GATEWAY,ERROR,Failed to establish connection,T_9601,S_926772,U_957,192.168.177.232
2025-08-11 07:12:46.217796,c16cd21f-a0de-4342-ae43-69685fd4cf19,HSS,DEBUG,Debug: Processing routine maintenance task,T_2772,S_458923,U_2431,192.168.55.43
2025-08-11 07:12:46.217796,af547fb5-16bc-41f1-a89a-ff8fd1ea6db7,BILLING_SYSTEM,INFO,Handover completed,T_1157,S_447030,U_8022,192.168.196.117
2025-08-11 07:12:51.228024,5099f64d-7a0e-40c2-80d7-efe559540b51,HSS,WARN,Retry attempt for failed operation,T_5487,S_374636,U_3425,192.168.205.181
2025-08-11 07:12:51.228024,029ca1dd-d17f-4433-9333-879aa9ca0a61,MME,WARN,Configuration change detected,T_1545,S_354691,U_7246,192.168.184.98
2025-08-11 07:12:51.228024,67ffd832-ae92-4bf5-9fe1-3c06c16d5896,BILLING_SYSTEM,DEBUG,Debug: Processing routine maintenance task,T_7335,S_981578,U_9519,192.168.95.116
2025-08-11 07:12:56.229651,9235d632-2812-4a38-b144-e048b4dc7f27,RAN_CONTROLLER,ERROR,Failed to establish connection,T_8051,S_878995,U_3942,192.168.123.207
2025-08-11 07:12:56.229651,cf20d850-5839-4c3f-848a-8ec909d728de,RAN_CONTROLLER,WARN,Configuration change detected,T_9624,S_776620,U_7322,192.168.247.25
2025-08-11 07:12:56.229651,64dd213b-814d-46e2-998a-4cd55d490359,BASE_STATION,INFO,System backup completed,T_2437,S_699423,U_420,192.168.59.106
2025-08-11 07:13:01.234828,c653b07b-819e-4f40-bf0f-28f07ec73a94,RAN_CONTROLLER,INFO,System backup completed,T_9888,S_765394,U_6849,192.168.56.252
2025-08-11 07:13:01.234828,14561fd0-7a68-4df0-80ac-589cf8b8c6de,MME,INFO,User session established successfully,T_4531,S_481111,U_6907,192.168.25.192
2025-08-11 07:13:01.234828,aae70761-bf86-43d5-8950-97071de9a61d,PACKET_GATEWAY,WARN,Retry attempt for failed operation,T_8346,S_270831,U_7092,192.168.27.93
2025-08-11 07:13:06.236367,985d52f9-bc49-46bd-a172-7946ae15c25d,PACKET_GATEWAY,DEBUG,Debug: Processing routine maintenance task,T_9195,S_500520,U_3514,192.168.132.118
2025-08-11 07:13:06.236367,a18ec859-deb6-4050-8c0f-65c53c679c53,MME,WARN,Configuration change detected,T_8989,S_919018,U_7624,192.168.151.33
2025-08-11 07:13:09.701904,fa39dcce-d2f7-4b20-a2a1-36e2e0857710,NMS,DEBUG,Debug: Processing routine maintenance task,T_5415,S_300978,U_2531,192.168.83.33
2025-08-11 07:13:09.701904,a89bb6c7-ee6e-4b9e-9472-e8076e6502d5,NMS,WARN,Resource utilization approaching threshold,T_3416,S_371791,U_9255,192.168.117.156
2025-08-11 07:13:09.701904,86aa2da1-1a01-4271-8003-eceb40740b12,MME,DEBUG,Debug trace for component initialization,T_5633,S_484542,U_8065,192.168.171.191
2025-08-11 07:13:09.701904,2bf57110-1e8c-4a9d-87b9-d82448705f7d,BASE_STATION,DEBUG,Debug trace for component initialization,T_5015,S_919862,U_1081,192.168.104.199
2025-08-11 07:13:14.703013,f368406f-a9f7-43e3-8684-6090941b48f3,BASE_STATION,INFO,System backup completed,T_5948,S_150777,U_7904,192.168.105.74
2025-08-11 07:13:14.703013,25e1eedc-2c64-40ff-9706-97e26b33fc9d,NMS,WARN,Configuration change detected,T_2403,S_804014,U_1815,192.168.11.10
2025-08-11 07:13:14.703013,3efbb0aa-b948-4f13-a784-1e36db3778a3,RAN_CONTROLLER,WARN,Retry attempt for failed operation,T_5295,S_675006,U_9734,192.168.152.199
2025-08-11 07:13:14.703013,0c60b57b-daab-4d7a-b402-aee1eea6b2a2,PACKET_GATEWAY,DEBUG,Debug trace for component initialization,T_5132,S_560330,U_2604,192.168.137.153
2025-08-11 07:13:14.703013,264d63e1-8bfd-491b-bff2-068668c9fa7f,BILLING_SYSTEM,WARN,Resource utilization approaching threshold,T_6966,S_132985,U_8264,192.168.56.191
2025-08-11 07:13:19.703930,df0de27c-db9f-475c-a5b3-9c478d247f98,BASE_STATION,ERROR,Failed to establish connection,T_4291,S_182223,U_4882,192.168.149.90
