timestamp,alarm_id,cell_id,alarm_type,severity,description,status,source_system,affected_services
2025-08-11 07:41:00.925065,e0dd0840-db66-4e80-ab6b-b0dd696a105c,CELL_0060,HIGH_CPU_UTILIZATION,MINOR,CPU utilization exceeded threshold,ACKNOWLEDGED,NMS_1,0
2025-08-11 07:41:00.925065,6cc24bef-414b-4975-a29a-af37819d6aa0,CELL_0040,HIGH_LATENCY,MINOR,Network latency above SLA requirements,ACKNOWLEDGED,NMS_3,0
2025-08-11 07:41:00.925065,714ad4ea-b8ea-40a8-bf3f-6d5ecb292c92,CELL_0054,HIGH_CPU_UTILIZATION,WARNING,CPU utilization exceeded threshold,ACTIVE,NMS_3,0
2025-08-11 07:41:09.231470,ad301ae6-a601-4672-b3e0-8a0572659f85,CELL_0051,TEMPERATURE_ALERT,WARNING,Equipment temperature outside normal range,ACTIVE,NMS_1,0
2025-08-11 07:41:09.231470,add86e08-442d-4023-87e1-bf921550fa98,CELL_0016,PACKET_LOSS_THRESHOLD,WARNING,Packet loss rate exceeds configured threshold,CLEARED,NMS_5,0
2025-08-11 07:41:09.231470,27db0f8d-944d-4968-9e94-03b871a52397,CELL_0065,AUTHENTICATION_FAILURE,MAJOR,Authentication attempt failed,ACKNOWLEDGED,NMS_1,5
2025-08-11 07:41:19.248076,4d6b94f3-a8d2-42fd-88d8-bd9d4b52fda6,CELL_0094,AUTHENTICATION_FAILURE,WARNING,Authentication attempt failed,CLEARED,NMS_4,0
2025-08-11 07:41:19.248076,f5bc775f-2fa5-42e1-9107-343eb170305f,CELL_0072,POWER_OUTAGE,MINOR,Power supply interruption detected,ACTIVE,NMS_1,0
2025-08-11 07:41:29.251281,c771d879-f23a-4e57-9672-2b596d1bbe1c,CELL_0062,HIGH_LATENCY,MAJOR,Network latency above SLA requirements,CLEARED,NMS_3,7
2025-08-11 07:41:29.251281,bcb7602f-d710-462e-98f0-c70f41548ebd,CELL_0066,SECURITY_BREACH,INFO,Potential security breach detected,ACKNOWLEDGED,NMS_4,0
2025-08-11 07:41:37.551596,49424207-d2a7-4044-baae-df76d585cf44,CELL_0023,HARDWARE_FAILURE,MAJOR,Hardware component failure detected,ACTIVE,NMS_1,7
2025-08-11 07:41:37.551596,869f4b05-89dc-4483-91f5-d14f5b495da6,CELL_0033,HIGH_MEMORY_USAGE,MINOR,Memory usage above acceptable limits,CLEARED,NMS_3,0
2025-08-11 07:41:47.559199,b964babc-1647-4fb3-90db-145ba31c0b44,CELL_0035,SECURITY_BREACH,MINOR,Potential security breach detected,ACTIVE,NMS_4,0
2025-08-11 07:41:47.559199,3d0064d7-168e-42b0-b93a-e912764bafe5,CELL_0053,AUTHENTICATION_FAILURE,MINOR,Authentication attempt failed,CLEARED,NMS_4,0
2025-08-11 07:41:57.562618,0959d55f-02fb-4a84-9dfc-009aa5477d5a,CELL_0012,HIGH_CPU_UTILIZATION,WARNING,CPU utilization exceeded threshold,CLEARED,NMS_2,0
2025-08-11 07:41:57.562618,6fdc8223-bf8e-4a9d-927f-444debb33ec1,CELL_0054,SECURITY_BREACH,WARNING,Potential security breach detected,CLEARED,NMS_5,0
2025-08-11 07:41:57.562618,27b68589-4aac-4ee2-8f70-194de07015a0,CELL_0076,NETWORK_CONNECTIVITY_LOSS,MINOR,Network connectivity lost to remote node,ACKNOWLEDGED,NMS_5,0
2025-08-11 07:42:05.874316,d67147f4-405a-49e3-a689-cc7b494349ca,CELL_0038,SECURITY_BREACH,WARNING,Potential security breach detected,ACTIVE,NMS_2,0
2025-08-11 07:42:05.874316,7912ad1b-4404-4c63-8f54-74b19e1492dc,CELL_0008,AUTHENTICATION_FAILURE,MINOR,Authentication attempt failed,ACKNOWLEDGED,NMS_2,0
2025-08-11 07:42:05.874316,1b3516d6-f048-43e4-b8f0-0068d1fc575f,CELL_0087,SERVICE_DEGRADATION,MINOR,Service quality metrics below threshold,ACTIVE,NMS_1,0
2025-08-11 07:42:05.874316,bab33737-311f-44ec-82c6-01bc0dd2b7de,CELL_0066,HIGH_MEMORY_USAGE,WARNING,Memory usage above acceptable limits,CLEARED,NMS_1,0
2025-08-11 07:42:15.877177,299876cb-bfa6-4917-bb21-cbe8f21dce7f,CELL_0021,TEMPERATURE_ALERT,INFO,Equipment temperature outside normal range,ACTIVE,NMS_1,0
2025-08-11 07:42:15.877177,d2a72c7c-4936-4617-924a-4eaa5664fea2,CELL_0028,TEMPERATURE_ALERT,MAJOR,Equipment temperature outside normal range,ACKNOWLEDGED,NMS_2,1
2025-08-11 07:42:15.877177,0830c68a-e879-4313-be3d-a645dcd0ff87,CELL_0007,HARDWARE_FAILURE,MAJOR,Hardware component failure detected,CLEARED,NMS_1,4
2025-08-11 07:42:15.877177,0cb15713-2fac-4799-a483-90eff7aa3e0d,CELL_0066,HIGH_MEMORY_USAGE,MAJOR,Memory usage above acceptable limits,ACKNOWLEDGED,NMS_1,5
2025-08-11 07:42:25.892879,48a48c8c-d498-413e-9206-7a059e0e7791,CELL_0043,AUTHENTICATION_FAILURE,INFO,Authentication attempt failed,CLEARED,NMS_2,0
2025-08-11 07:42:25.892879,62206169-053b-440c-b250-c491b5e91bfa,CELL_0025,POWER_OUTAGE,MINOR,Power supply interruption detected,CLEARED,NMS_2,0
2025-08-11 07:42:25.892879,a301df3a-1728-4280-ac5c-14354ea2a4c6,CELL_0039,POWER_OUTAGE,WARNING,Power supply interruption detected,CLEARED,NMS_4,0
2025-08-11 07:42:34.191475,e944e622-aeff-4578-afa6-beefa6844f01,CELL_0035,TEMPERATURE_ALERT,MINOR,Equipment temperature outside normal range,ACTIVE,NMS_2,0
2025-08-11 07:42:34.191475,52f80248-925c-47ab-8bff-cb9b7505c7ac,CELL_0050,TEMPERATURE_ALERT,WARNING,Equipment temperature outside normal range,ACTIVE,NMS_4,0
2025-08-11 07:42:44.205393,d04b4e80-1d5c-4828-9af4-3b7205354d29,CELL_0085,PACKET_LOSS_THRESHOLD,WARNING,Packet loss rate exceeds configured threshold,ACKNOWLEDGED,NMS_1,0
2025-08-11 07:42:44.205393,8eab513a-f1b3-436f-a6b6-d8083898877f,CELL_0043,HARDWARE_FAILURE,INFO,Hardware component failure detected,ACKNOWLEDGED,NMS_3,0
2025-08-11 07:42:44.205393,26f2a93f-7922-4c98-8059-d619654957b6,CELL_0026,NETWORK_CONNECTIVITY_LOSS,WARNING,Network connectivity lost to remote node,CLEARED,NMS_2,0
2025-08-11 07:42:54.206101,c6a34de0-94e7-42d6-b9f2-0c83b45e9f86,CELL_0034,BANDWIDTH_CONGESTION,INFO,Bandwidth utilization at capacity,ACTIVE,NMS_3,0
2025-08-11 07:42:54.206101,77538b90-5a38-411a-929e-ac23293b243a,CELL_0043,HIGH_MEMORY_USAGE,MINOR,Memory usage above acceptable limits,ACTIVE,NMS_2,0
2025-08-11 07:42:54.206101,135b6822-8e9b-422f-86e0-836f547bda50,CELL_0038,BANDWIDTH_CONGESTION,WARNING,Bandwidth utilization at capacity,ACKNOWLEDGED,NMS_1,0
2025-08-11 07:42:54.206101,f8debd22-62e1-4712-a131-581a3a260f91,CELL_0026,SECURITY_BREACH,INFO,Potential security breach detected,CLEARED,NMS_5,0
2025-08-11 07:43:02.521529,0b5bec83-d793-46b1-b405-0f1047c73f1f,CELL_0054,HIGH_MEMORY_USAGE,MINOR,Memory usage above acceptable limits,ACKNOWLEDGED,NMS_2,0
2025-08-11 07:43:02.521529,0a5501bd-7dcb-4790-bbb6-471bbfb267b8,CELL_0035,HIGH_LATENCY,WARNING,Network latency above SLA requirements,ACTIVE,NMS_5,0
2025-08-11 07:43:02.521529,821613c4-508b-4dbf-85d6-85fa5e0263fb,CELL_0047,AUTHENTICATION_FAILURE,MAJOR,Authentication attempt failed,ACTIVE,NMS_5,9
2025-08-11 07:43:12.523844,aff32bf7-9d97-44fd-894c-431504d31306,CELL_0056,NETWORK_CONNECTIVITY_LOSS,WARNING,Network connectivity lost to remote node,ACKNOWLEDGED,NMS_3,0
2025-08-11 07:43:12.523844,138d6adc-426f-4293-9e26-a1ae8fb3361c,CELL_0100,HIGH_LATENCY,INFO,Network latency above SLA requirements,ACKNOWLEDGED,NMS_4,0
2025-08-11 07:43:22.529512,585a2bd0-4a99-401b-a973-f462c657b3c6,CELL_0041,HIGH_LATENCY,MINOR,Network latency above SLA requirements,ACTIVE,NMS_3,0
2025-08-11 07:43:22.529512,eb77e266-bf14-4033-89fd-da164e8f4baa,CELL_0038,TEMPERATURE_ALERT,CRITICAL,Equipment temperature outside normal range,CLEARED,NMS_5,7
2025-08-11 07:43:30.821027,c4473a33-130b-41ee-9172-fc6675d84785,CELL_0048,POWER_OUTAGE,MINOR,Power supply interruption detected,ACTIVE,NMS_5,0
